0,1,gen,rep,R
0.010810787878787878,2500.5,107500,19,10.0
0.008166303030303029,7500.5,107500,19,10.0
0.007118626262626262,12500.5,107500,19,10.0
0.010612040404040403,17500.5,107500,19,10.0
0.010723959595959596,22500.5,107500,19,10.0
0.011533737373737375,2500.5,135000,4,10.0
0.010558383838383839,7500.5,135000,4,10.0
0.008944,12500.5,135000,4,10.0
0.008795272727272728,17500.5,135000,4,10.0
0.010444484848484849,22500.5,135000,4,10.0
0.011044282828282828,2500.5,147500,5,1.0
0.008560929292929294,7500.5,147500,5,1.0
0.005763070707070708,12500.5,147500,5,1.0
0.011206707070707072,17500.5,147500,5,1.0
0.008679878787878788,22500.5,147500,5,1.0
0.00976222222222222,2500.5,160000,6,10.0
0.010490585858585859,7500.5,160000,6,10.0
0.01010820202020202,12500.5,160000,6,10.0
0.007822626262626262,17500.5,160000,6,10.0
0.010077858585858586,22500.5,160000,6,10.0
0.00787959595959596,2500.5,160000,15,1.0
0.00546149494949495,7500.5,160000,15,1.0
0.005089010101010101,12500.5,160000,15,1.0
0.0073457777777777775,17500.5,160000,15,1.0
0.008437494949494948,22500.5,160000,15,1.0
0.003741858585858586,2500.5,160000,15,0.1
0.0026871515151515152,7500.5,160000,15,0.1
0.0034069898989898986,12500.5,160000,15,0.1
0.0021187070707070713,17500.5,160000,15,0.1
0.002924969696969697,22500.5,160000,15,0.1
0.005424525252525253,2500.5,115000,17,0.1
0.005506464646464647,7500.5,115000,17,0.1
0.0035187878787878786,12500.5,115000,17,0.1
0.0037113131313131313,17500.5,115000,17,0.1
0.009215353535353535,22500.5,115000,17,0.1
0.010163111111111112,2500.5,115000,14,1.0
0.00825349494949495,7500.5,115000,14,1.0
0.0051853333333333335,12500.5,115000,14,1.0
0.010422141414141413,17500.5,115000,14,1.0
0.008560444444444443,22500.5,115000,14,1.0
0.012758707070707071,2500.5,100000,5,10.0
0.007841777777777779,7500.5,100000,5,10.0
0.005150505050505051,12500.5,100000,5,10.0
0.00842509090909091,17500.5,100000,5,10.0
0.010697777777777778,22500.5,100000,5,10.0
0.011697858585858588,2500.5,160000,1,10.0
0.009857777777777776,7500.5,160000,1,10.0
0.01001050505050505,12500.5,160000,1,10.0
0.010071878787878788,17500.5,160000,1,10.0
0.008584161616161616,22500.5,160000,1,10.0
0.010003636363636364,2500.5,120000,13,1.0
0.007434141414141413,7500.5,120000,13,1.0
0.004838747474747475,12500.5,120000,13,1.0
0.008945858585858587,17500.5,120000,13,1.0
0.010093333333333334,22500.5,120000,13,1.0
0.006394585858585859,2500.5,140000,17,0.1
0.006385454545454546,7500.5,140000,17,0.1
0.005265090909090909,12500.5,140000,17,0.1
0.005242747474747475,17500.5,140000,17,0.1
0.006940242424242424,22500.5,140000,17,0.1
