0,1,gen,rep,R
0.008688444444444445,17500.5,95000,45,10.0
0.010376484848484848,22500.5,95000,45,10.0
0.003977414141414141,2500.5,130000,57,0.1
0.004761414141414141,7500.5,130000,57,0.1
0.0075546262626262645,12500.5,130000,57,0.1
0.006864282828282828,17500.5,130000,57,0.1
0.004403030303030303,22500.5,130000,57,0.1
0.008042545454545455,2500.5,80000,48,1.0
0.008516,7500.5,80000,48,1.0
0.008161818181818182,12500.5,80000,48,1.0
0.0063210101010101,17500.5,80000,48,1.0
0.009083717171717172,22500.5,80000,48,1.0
0.0034149090909090917,2500.5,122500,70,0.1
0.00296949494949495,7500.5,122500,70,0.1
0.005918020202020203,12500.5,122500,70,0.1
0.004931313131313132,17500.5,122500,70,0.1
0.007535474747474748,22500.5,122500,70,0.1
0.006836969696969697,2500.5,115000,17,0.1
0.007567232323232324,7500.5,115000,17,0.1
0.015182424242424242,12500.5,115000,17,0.1
0.014679030303030305,17500.5,115000,17,0.1
0.009179111111111112,22500.5,115000,17,0.1
0.011558949494949497,2500.5,140000,52,10.0
0.00813688888888889,7500.5,140000,52,10.0
0.009386303030303028,12500.5,140000,52,10.0
0.00908509090909091,17500.5,140000,52,10.0
0.009413939393939393,22500.5,140000,52,10.0
0.012133454545454544,2500.5,115000,14,1.0
0.010313333333333332,7500.5,115000,14,1.0
0.008024121212121212,12500.5,115000,14,1.0
0.008095959595959596,17500.5,115000,14,1.0
0.011569050505050507,22500.5,115000,14,1.0
0.010759272727272727,2500.5,100000,5,10.0
0.008223717171717172,7500.5,100000,5,10.0
0.009021333333333333,12500.5,100000,5,10.0
0.011192565656565658,17500.5,100000,5,10.0
0.008038101010101011,22500.5,100000,5,10.0
0.00882630303030303,2500.5,120000,13,1.0
0.009099555555555555,7500.5,120000,13,1.0
0.007210262626262627,12500.5,120000,13,1.0
0.0070315555555555565,17500.5,120000,13,1.0
0.007853373737373737,22500.5,120000,13,1.0
0.008987636363636364,2500.5,140000,17,0.1
0.006598626262626262,7500.5,140000,17,0.1
0.006874303030303029,12500.5,140000,17,0.1
0.0067668686868686875,17500.5,140000,17,0.1
0.012104727272727272,22500.5,140000,17,0.1
0.007665777777777778,2500.5,137500,23,1.0
0.007305737373737374,7500.5,137500,23,1.0
0.004358020202020202,12500.5,137500,23,1.0
0.009074949494949495,17500.5,137500,23,1.0
0.009116929292929293,22500.5,137500,23,1.0
0.009450747474747475,2500.5,100000,3,10.0
0.00969361616161616,7500.5,100000,3,10.0
0.009565050505050507,12500.5,100000,3,10.0
0.008800565656565656,17500.5,100000,3,10.0
0.010966909090909091,22500.5,100000,3,10.0
0.008661939393939394,2500.5,100000,71,1.0
0.007846464646464648,7500.5,100000,71,1.0
0.009090828282828284,12500.5,100000,71,1.0
0.009035797979797979,17500.5,100000,71,1.0
0.008638868686868688,22500.5,100000,71,1.0
0.006914424242424242,2500.5,120000,66,0.1
0.012745494949494951,7500.5,120000,66,0.1
0.011606666666666666,12500.5,120000,66,0.1
0.008033414141414142,17500.5,120000,66,0.1
0.014569171717171718,22500.5,120000,66,0.1
0.006393616161616163,2500.5,102500,72,0.1
0.004686262626262626,7500.5,102500,72,0.1
0.003680202020202021,12500.5,102500,72,0.1
0.003211232323232323,17500.5,102500,72,0.1
0.003818666666666667,22500.5,102500,72,0.1
0.009191232323232325,2500.5,117500,69,10.0
0.008805616161616164,7500.5,117500,69,10.0
0.008673373737373737,12500.5,117500,69,10.0
0.011492000000000002,17500.5,117500,69,10.0
0.009745898989898992,22500.5,117500,69,10.0
0.010058181818181817,2500.5,127500,67,1.0
0.004611474747474748,7500.5,127500,67,1.0
0.005260323232323232,12500.5,127500,67,1.0
0.009298747474747475,17500.5,127500,67,1.0
0.008588484848484849,22500.5,127500,67,1.0
0.009081050505050505,2500.5,122500,31,1.0
0.008279717171717172,7500.5,122500,31,1.0
0.006259797979797981,12500.5,122500,31,1.0
0.00693220202020202,17500.5,122500,31,1.0
0.009041939393939394,22500.5,122500,31,1.0
0.006062666666666668,2500.5,127500,47,0.1
0.008397939393939393,7500.5,127500,47,0.1
0.014022424242424242,12500.5,127500,47,0.1
0.008181979797979798,17500.5,127500,47,0.1
0.006114868686868687,22500.5,127500,47,0.1
0.006138989898989899,2500.5,95000,60,0.1
0.004996767676767677,7500.5,95000,60,0.1
0.00819458585858586,12500.5,95000,60,0.1
0.0059489696969696965,17500.5,95000,60,0.1
0.008119111111111112,22500.5,95000,60,0.1
0.007681414141414142,2500.5,127500,6,10.0
0.00955280808080808,7500.5,127500,6,10.0
0.009712929292929292,12500.5,127500,6,10.0
0.009132969696969698,17500.5,127500,6,10.0
0.01016739393939394,22500.5,127500,6,10.0
0.007097616161616162,2500.5,110000,15,1.0
0.008531151515151516,7500.5,110000,15,1.0
0.006887757575757576,12500.5,110000,15,1.0
0.007464929292929294,17500.5,110000,15,1.0
0.008186424242424243,22500.5,110000,15,1.0
0.005083474747474749,2500.5,125000,21,1.0
0.007550222222222223,7500.5,125000,21,1.0
0.00576719191919192,12500.5,125000,21,1.0
0.007687757575757575,17500.5,125000,21,1.0
0.008076727272727272,22500.5,125000,21,1.0
0.006623878787878789,2500.5,95000,70,0.1
0.004617090909090909,7500.5,95000,70,0.1
0.005166626262626263,12500.5,95000,70,0.1
0.004876202020202021,17500.5,95000,70,0.1
0.004670383838383839,22500.5,95000,70,0.1
0.006273252525252526,2500.5,117500,18,0.1
0.004501414141414141,7500.5,117500,18,0.1
0.004923959595959596,12500.5,117500,18,0.1
0.005356606060606061,17500.5,117500,18,0.1
0.008376686868686868,22500.5,117500,18,0.1
0.008453777777777777,2500.5,87500,54,0.1
0.00406339393939394,7500.5,87500,54,0.1
0.003987030303030304,12500.5,87500,54,0.1
0.008580161616161616,17500.5,87500,54,0.1
0.004510868686868687,22500.5,87500,54,0.1
0.009273656565656567,2500.5,80000,20,10.0
0.00526040404040404,7500.5,80000,20,10.0
0.008261696969696971,12500.5,80000,20,10.0
0.006822343434343435,17500.5,80000,20,10.0
0.009356727272727272,22500.5,80000,20,10.0
0.006798828282828283,2500.5,102500,28,0.1
0.010454868686868688,7500.5,102500,28,0.1
0.008354141414141415,12500.5,102500,28,0.1
0.008400646464646465,17500.5,102500,28,0.1
0.003910020202020202,22500.5,102500,28,0.1
0.010016444444444444,2500.5,105000,40,1.0
0.009566626262626263,7500.5,105000,40,1.0
0.004947838383838383,12500.5,105000,40,1.0
0.0075385050505050516,17500.5,105000,40,1.0
0.008903151515151517,22500.5,105000,40,1.0
0.011519636363636364,2500.5,137500,40,1.0
0.007356444444444446,7500.5,137500,40,1.0
0.007201858585858585,12500.5,137500,40,1.0
0.009144767676767676,17500.5,137500,40,1.0
0.010991717171717173,22500.5,137500,40,1.0
0.003400121212121213,2500.5,100000,19,0.1
0.0036618989898989894,7500.5,100000,19,0.1
0.005357414141414142,12500.5,100000,19,0.1
0.005961656565656565,17500.5,100000,19,0.1
0.006806787878787878,22500.5,100000,19,0.1
0.006431232323232324,2500.5,115000,18,0.1
0.008108969696969696,7500.5,115000,18,0.1
0.0034538989898989896,12500.5,115000,18,0.1
0.006337212121212121,17500.5,115000,18,0.1
0.007682181818181819,22500.5,115000,18,0.1
0.011942020202020202,2500.5,130000,45,10.0
0.010876,7500.5,130000,45,10.0
0.009150868686868688,12500.5,130000,45,10.0
0.00939559595959596,17500.5,130000,45,10.0
0.009405333333333333,22500.5,130000,45,10.0
0.007918626262626264,2500.5,107500,30,0.1
0.0061026262626262635,7500.5,107500,30,0.1
0.00793620202020202,12500.5,107500,30,0.1
0.007346424242424241,17500.5,107500,30,0.1
0.010226787878787879,22500.5,107500,30,0.1
0.00517470707070707,2500.5,87500,1,0.1
0.006577333333333333,7500.5,87500,1,0.1
0.007057131313131315,12500.5,87500,1,0.1
0.00677139393939394,17500.5,87500,1,0.1
0.004454949494949496,22500.5,87500,1,0.1
0.012541777777777777,2500.5,127500,41,1.0
0.011024242424242424,7500.5,127500,41,1.0
0.00649539393939394,12500.5,127500,41,1.0
0.009177656565656564,17500.5,127500,41,1.0
0.008770747474747475,22500.5,127500,41,1.0
0.004401090909090909,2500.5,130000,68,0.1
0.00621349494949495,7500.5,130000,68,0.1
0.005296808080808082,12500.5,130000,68,0.1
0.007209131313131313,17500.5,130000,68,0.1
0.005715797979797979,22500.5,130000,68,0.1
0.004320484848484849,2500.5,135000,19,0.1
0.004319636363636364,7500.5,135000,19,0.1
0.002453777777777778,12500.5,135000,19,0.1
0.001723474747474748,17500.5,135000,19,0.1
0.0017954343434343435,22500.5,135000,19,0.1
0.009578383838383837,2500.5,110000,10,1.0
0.009183919191919191,7500.5,110000,10,1.0
0.006467313131313132,12500.5,110000,10,1.0
0.009070868686868686,17500.5,110000,10,1.0
0.007719717171717171,22500.5,110000,10,1.0
0.004660565656565657,2500.5,90000,56,0.1
0.007244121212121212,7500.5,90000,56,0.1
0.006448121212121212,12500.5,90000,56,0.1
0.006578181818181818,17500.5,90000,56,0.1
0.009808646464646463,22500.5,90000,56,0.1
0.010770181818181818,2500.5,97500,32,0.1
0.004275959595959596,7500.5,97500,32,0.1
0.0019577373737373737,12500.5,97500,32,0.1
0.0028031111111111113,17500.5,97500,32,0.1
0.002824,22500.5,97500,32,0.1
0.004092121212121212,2500.5,125000,61,0.1
0.0033882828282828284,7500.5,125000,61,0.1
0.003234383838383838,12500.5,125000,61,0.1
0.005161131313131314,17500.5,125000,61,0.1
0.0036848080808080815,22500.5,125000,61,0.1
0.009486101010101009,2500.5,110000,73,10.0
0.01000020202020202,7500.5,110000,73,10.0
0.009809818181818182,12500.5,110000,73,10.0
0.010227030303030302,17500.5,110000,73,10.0
0.010737333333333333,22500.5,110000,73,10.0
0.008235111111111113,2500.5,92500,65,1.0
0.0061529292929292925,7500.5,92500,65,1.0
0.009023676767676767,12500.5,92500,65,1.0
0.005601616161616161,17500.5,92500,65,1.0
0.008410545454545455,22500.5,92500,65,1.0
0.00981971717171717,2500.5,132500,42,10.0
0.010446707070707072,7500.5,132500,42,10.0
0.009203353535353535,12500.5,132500,42,10.0
0.00989559595959596,17500.5,132500,42,10.0
0.01013777777777778,22500.5,132500,42,10.0
0.011014828282828284,2500.5,107500,50,0.1
0.006933535353535353,7500.5,107500,50,0.1
0.006646141414141414,12500.5,107500,50,0.1
0.00649321212121212,17500.5,107500,50,0.1
0.007125050505050504,22500.5,107500,50,0.1
0.010165050505050505,2500.5,125000,75,0.1
0.009646343434343436,7500.5,125000,75,0.1
0.007855353535353535,12500.5,125000,75,0.1
0.009701131313131314,17500.5,125000,75,0.1
0.006450828282828283,22500.5,125000,75,0.1
0.007685777777777778,2500.5,80000,4,1.0
0.009076040404040404,7500.5,80000,4,1.0
0.007773050505050504,12500.5,80000,4,1.0
0.006704444444444445,17500.5,80000,4,1.0
0.009491474747474749,22500.5,80000,4,1.0
0.009399474747474747,2500.5,132500,5,1.0
0.0071316767676767685,7500.5,132500,5,1.0
0.008432727272727274,12500.5,132500,5,1.0
0.006757333333333334,17500.5,132500,5,1.0
0.010463919191919191,22500.5,132500,5,1.0
0.005770060606060607,2500.5,102500,6,0.1
0.005087151515151515,7500.5,102500,6,0.1
0.005032969696969697,12500.5,102500,6,0.1
0.006400808080808081,17500.5,102500,6,0.1
0.004535232323232323,22500.5,102500,6,0.1
0.009173979797979797,2500.5,110000,50,0.1
0.005403434343434344,7500.5,110000,50,0.1
0.0035611313131313138,12500.5,110000,50,0.1
0.0032415353535353545,17500.5,110000,50,0.1
0.002862989898989899,22500.5,110000,50,0.1
0.009722141414141414,2500.5,117500,36,0.1
0.006520848484848486,7500.5,117500,36,0.1
0.006723070707070707,12500.5,117500,36,0.1
0.007898868686868687,17500.5,117500,36,0.1
0.003427232323232324,22500.5,117500,36,0.1
0.00881260606060606,2500.5,85000,41,0.1
0.008904484848484847,7500.5,85000,41,0.1
0.0074522424242424255,12500.5,85000,41,0.1
0.0034010505050505054,17500.5,85000,41,0.1
0.006075434343434344,22500.5,85000,41,0.1
0.01176989898989899,2500.5,102500,42,1.0
0.008113050505050505,7500.5,102500,42,1.0
0.008318424242424243,12500.5,102500,42,1.0
0.009965777777777778,17500.5,102500,42,1.0
0.0068844040404040414,22500.5,102500,42,1.0
0.007812121212121212,2500.5,132500,1,0.1
0.008546505050505051,7500.5,132500,1,0.1
0.005658383838383838,12500.5,132500,1,0.1
0.00719620202020202,17500.5,132500,1,0.1
0.0056552727272727275,22500.5,132500,1,0.1
0.008722222222222223,2500.5,125000,12,1.0
0.0072971313131313135,7500.5,125000,12,1.0
0.006408040404040405,12500.5,125000,12,1.0
0.006251151515151515,17500.5,125000,12,1.0
0.0065949898989899,22500.5,125000,12,1.0
0.008305171717171718,2500.5,82500,12,0.1
0.00859090909090909,7500.5,82500,12,0.1
0.004434383838383839,12500.5,82500,12,0.1
0.011057373737373737,17500.5,82500,12,0.1
0.009784848484848485,22500.5,82500,12,0.1
0.0073065454545454545,2500.5,117500,57,0.1
0.00410250505050505,7500.5,117500,57,0.1
0.002987070707070707,12500.5,117500,57,0.1
0.008200767676767678,17500.5,117500,57,0.1
0.010552404040404043,22500.5,117500,57,0.1
0.011123151515151515,2500.5,115000,59,1.0
0.01025531313131313,7500.5,115000,59,1.0
0.004134545454545454,12500.5,115000,59,1.0
0.00848048484848485,17500.5,115000,59,1.0
0.00837389898989899,22500.5,115000,59,1.0
0.004372808080808081,2500.5,125000,73,0.1
0.004390868686868687,7500.5,125000,73,0.1
0.004416080808080808,12500.5,125000,73,0.1
0.00454630303030303,17500.5,125000,73,0.1
0.0038397575757575767,22500.5,125000,73,0.1
0.00879438383838384,2500.5,135000,8,1.0
0.011889454545454547,7500.5,135000,8,1.0
0.00952032323232323,12500.5,135000,8,1.0
0.006694707070707071,17500.5,135000,8,1.0
0.009148767676767675,22500.5,135000,8,1.0
0.008637373737373737,2500.5,85000,28,10.0
0.007700727272727273,7500.5,85000,28,10.0
0.009274828282828282,12500.5,85000,28,10.0
0.007236929292929294,17500.5,85000,28,10.0
0.007251515151515151,22500.5,85000,28,10.0
0.008522909090909091,2500.5,97500,30,0.1
0.013209050505050505,7500.5,97500,30,0.1
0.006835959595959597,12500.5,97500,30,0.1
0.006871757575757576,17500.5,97500,30,0.1
0.007662828282828283,22500.5,97500,30,0.1
0.008401777777777779,2500.5,80000,37,0.1
0.008262545454545455,7500.5,80000,37,0.1
0.005145131313131313,12500.5,80000,37,0.1
0.007710747474747475,17500.5,80000,37,0.1
0.0051949494949494945,22500.5,80000,37,0.1
0.008748080808080809,2500.5,80000,56,1.0
0.009050141414141413,7500.5,80000,56,1.0
0.006488767676767677,12500.5,80000,56,1.0
0.010541535353535355,17500.5,80000,56,1.0
0.009155717171717172,22500.5,80000,56,1.0
0.005440202020202021,2500.5,127500,45,0.1
0.007850060606060605,7500.5,127500,45,0.1
0.00513539393939394,12500.5,127500,45,0.1
0.008585616161616162,17500.5,127500,45,0.1
0.0035214949494949493,22500.5,127500,45,0.1
0.005828565656565656,2500.5,107500,61,0.1
0.004654989898989899,7500.5,107500,61,0.1
0.007192565656565657,12500.5,107500,61,0.1
0.005289858585858586,17500.5,107500,61,0.1
0.005166303030303031,22500.5,107500,61,0.1
0.009325858585858587,2500.5,117500,73,1.0
0.007979797979797981,7500.5,117500,73,1.0
0.00742921212121212,12500.5,117500,73,1.0
0.009846424242424243,17500.5,117500,73,1.0
0.009709858585858586,22500.5,117500,73,1.0
0.008572363636363637,2500.5,87500,61,0.1
0.006720444444444445,7500.5,87500,61,0.1
0.002329737373737374,12500.5,87500,61,0.1
0.004974989898989898,17500.5,87500,61,0.1
0.004360767676767676,22500.5,87500,61,0.1
0.01074379797979798,2500.5,95000,41,10.0
0.008250222222222221,7500.5,95000,41,10.0
0.008539999999999999,12500.5,95000,41,10.0
0.009390747474747474,17500.5,95000,41,10.0
0.008707030303030303,22500.5,95000,41,10.0
0.008440727272727273,2500.5,137500,16,1.0
0.007958343434343434,7500.5,137500,16,1.0
0.007559757575757576,12500.5,137500,16,1.0
0.008982545454545455,17500.5,137500,16,1.0
0.008021737373737374,22500.5,137500,16,1.0
0.009909939393939393,2500.5,120000,54,10.0
0.010125050505050505,7500.5,120000,54,10.0
0.009073777777777778,12500.5,120000,54,10.0
0.010149979797979799,17500.5,120000,54,10.0
0.011802141414141416,22500.5,120000,54,10.0
0.007733454545454546,2500.5,140000,8,1.0
0.009806424242424241,7500.5,140000,8,1.0
0.006994787878787879,12500.5,140000,8,1.0
0.008625454545454546,17500.5,140000,8,1.0
0.010860161616161617,22500.5,140000,8,1.0
0.011074545454545455,2500.5,120000,39,1.0
0.006291272727272728,7500.5,120000,39,1.0
0.007528686868686869,12500.5,120000,39,1.0
0.005136202020202021,17500.5,120000,39,1.0
0.008978141414141414,22500.5,120000,39,1.0
0.0081949898989899,2500.5,112500,24,1.0
0.009486868686868686,7500.5,112500,24,1.0
0.007146343434343434,12500.5,112500,24,1.0
0.007103474747474747,17500.5,112500,24,1.0
0.008961171717171718,22500.5,112500,24,1.0
0.010819313131313131,2500.5,85000,23,1.0
0.006776242424242424,7500.5,85000,23,1.0
0.008368080808080807,12500.5,85000,23,1.0
0.006817696969696969,17500.5,85000,23,1.0
0.008426222222222222,22500.5,85000,23,1.0
0.0038813737373737376,2500.5,87500,72,1.0
0.007837010101010103,7500.5,87500,72,1.0
0.007416161616161617,12500.5,87500,72,1.0
0.005944565656565657,17500.5,87500,72,1.0
0.007301777777777778,22500.5,87500,72,1.0
0.008088161616161616,2500.5,95000,5,1.0
0.006938666666666666,7500.5,95000,5,1.0
0.006966303030303029,12500.5,95000,5,1.0
0.008831838383838383,17500.5,95000,5,1.0
0.009642020202020202,22500.5,95000,5,1.0
0.006829858585858587,2500.5,85000,65,0.1
0.0070545050505050515,7500.5,85000,65,0.1
0.006178464646464647,12500.5,85000,65,0.1
0.008904242424242424,17500.5,85000,65,0.1
0.008161939393939395,22500.5,85000,65,0.1
0.006901373737373737,2500.5,110000,54,1.0
0.007311111111111111,7500.5,110000,54,1.0
0.005345979797979798,12500.5,110000,54,1.0
0.012189616161616162,17500.5,110000,54,1.0
0.009722909090909091,22500.5,110000,54,1.0
0.005953252525252526,2500.5,130000,64,1.0
0.008073656565656565,7500.5,130000,64,1.0
0.005085656565656567,12500.5,130000,64,1.0
0.007662020202020203,17500.5,130000,64,1.0
0.008892969696969698,22500.5,130000,64,1.0
0.008223555555555555,2500.5,112500,14,1.0
0.007273777777777778,7500.5,112500,14,1.0
0.007376242424242425,12500.5,112500,14,1.0
0.008327919191919192,17500.5,112500,14,1.0
0.01373907070707071,22500.5,112500,14,1.0
0.006471555555555557,2500.5,120000,61,0.1
0.0026715959595959592,7500.5,120000,61,0.1
0.0036320404040404044,12500.5,120000,61,0.1
0.004149050505050505,17500.5,120000,61,0.1
0.0072040404040404045,22500.5,120000,61,0.1
0.009663070707070707,2500.5,140000,41,10.0
0.008227070707070705,7500.5,140000,41,10.0
0.009861454545454547,12500.5,140000,41,10.0
0.011278666666666668,17500.5,140000,41,10.0
0.010627070707070706,22500.5,140000,41,10.0
0.009919959595959597,2500.5,117500,48,10.0
0.009657777777777779,7500.5,117500,48,10.0
0.008795757575757577,12500.5,117500,48,10.0
0.011312848484848485,17500.5,117500,48,10.0
0.009438424242424241,22500.5,117500,48,10.0
0.008095515151515152,2500.5,80000,40,0.1
0.00715349494949495,7500.5,80000,40,0.1
0.005597171717171718,12500.5,80000,40,0.1
0.006665737373737375,17500.5,80000,40,0.1
0.007261333333333333,22500.5,80000,40,0.1
0.009203232323232322,2500.5,97500,63,0.1
0.006987878787878789,7500.5,97500,63,0.1
0.008642141414141415,12500.5,97500,63,0.1
0.007520808080808081,17500.5,97500,63,0.1
0.008030222222222222,22500.5,97500,63,0.1
0.0046863838383838395,2500.5,112500,65,0.1
0.006581858585858586,7500.5,112500,65,0.1
0.012108525252525253,12500.5,112500,65,0.1
0.005959797979797981,17500.5,112500,65,0.1
0.005468767676767678,22500.5,112500,65,0.1
0.009644242424242423,2500.5,132500,75,10.0
0.01148630303030303,7500.5,132500,75,10.0
0.0085890101010101,12500.5,132500,75,10.0
0.00898747474747475,17500.5,132500,75,10.0
0.009616363636363636,22500.5,132500,75,10.0
0.010193212121212122,2500.5,120000,44,10.0
0.008970181818181818,7500.5,120000,44,10.0
0.009453373737373738,12500.5,120000,44,10.0
0.008607959595959596,17500.5,120000,44,10.0
0.010742909090909091,22500.5,120000,44,10.0
0.009230909090909092,2500.5,90000,56,10.0
0.009285414141414143,7500.5,90000,56,10.0
0.007977333333333335,12500.5,90000,56,10.0
0.010251959595959596,17500.5,90000,56,10.0
0.009790101010101011,22500.5,90000,56,10.0
0.010644404040404041,2500.5,90000,26,1.0
0.008520080808080808,7500.5,90000,26,1.0
0.00777159595959596,12500.5,90000,26,1.0
0.008497333333333334,17500.5,90000,26,1.0
0.011047474747474745,22500.5,90000,26,1.0
0.004588727272727273,2500.5,140000,49,0.1
0.004438666666666666,7500.5,140000,49,0.1
0.005954303030303031,12500.5,140000,49,0.1
0.009351232323232324,17500.5,140000,49,0.1
0.007582909090909092,22500.5,140000,49,0.1
0.0074957171717171716,2500.5,80000,40,1.0
0.007674666666666667,7500.5,80000,40,1.0
0.004014989898989898,12500.5,80000,40,1.0
0.008668161616161615,17500.5,80000,40,1.0
0.010108969696969698,22500.5,80000,40,1.0
0.01195737373737374,2500.5,115000,31,10.0
0.008953131313131314,7500.5,115000,31,10.0
0.010388969696969697,12500.5,115000,31,10.0
0.008754181818181817,17500.5,115000,31,10.0
0.009807878787878787,22500.5,115000,31,10.0
0.011136363636363635,2500.5,97500,53,0.1
0.009895232323232323,7500.5,97500,53,0.1
0.008852121212121212,12500.5,97500,53,0.1
0.00889470707070707,17500.5,97500,53,0.1
0.009553656565656567,22500.5,97500,53,0.1
0.0019703838383838385,2500.5,102500,20,0.1
0.004970787878787878,7500.5,102500,20,0.1
0.005473858585858586,12500.5,102500,20,0.1
0.003526383838383839,17500.5,102500,20,0.1
0.003310222222222222,22500.5,102500,20,0.1
0.00802880808080808,2500.5,125000,44,1.0
0.007091595959595961,7500.5,125000,44,1.0
0.00865640404040404,12500.5,125000,44,1.0
0.007643272727272726,17500.5,125000,44,1.0
0.00832969696969697,22500.5,125000,44,1.0
0.00953220202020202,2500.5,82500,64,0.1
0.010468363636363637,7500.5,82500,64,0.1
0.007361737373737375,12500.5,82500,64,0.1
0.009028484848484848,17500.5,82500,64,0.1
0.010694424242424241,22500.5,82500,64,0.1
0.009246989898989899,2500.5,90000,33,0.1
0.010965535353535352,7500.5,90000,33,0.1
0.008550989898989898,12500.5,90000,33,0.1
0.006614909090909091,17500.5,90000,33,0.1
0.00518129292929293,22500.5,90000,33,0.1
0.0022504646464646468,2500.5,130000,27,0.1
0.012661454545454543,7500.5,130000,27,0.1
0.011289454545454545,12500.5,130000,27,0.1
0.00507789898989899,17500.5,130000,27,0.1
0.005299232323232324,22500.5,130000,27,0.1
0.01274169696969697,2500.5,95000,51,0.1
0.009411272727272728,7500.5,95000,51,0.1
0.008412929292929295,12500.5,95000,51,0.1
0.007156000000000002,17500.5,95000,51,0.1
0.010452808080808082,22500.5,95000,51,0.1
0.009076767676767676,2500.5,90000,67,1.0
0.006338181818181819,7500.5,90000,67,1.0
0.005367959595959596,12500.5,90000,67,1.0
0.008571313131313131,17500.5,90000,67,1.0
0.008935717171717171,22500.5,90000,67,1.0
0.0059935757575757575,2500.5,132500,64,1.0
0.008744929292929294,7500.5,132500,64,1.0
0.006603191919191918,12500.5,132500,64,1.0
0.005096646464646466,17500.5,132500,64,1.0
0.00892068686868687,22500.5,132500,64,1.0
0.011194868686868687,2500.5,107500,41,10.0
