0,1,gen,rep,R
0.007516646464646465,2500.5,105000,87,10.0
0.006458303030303031,7500.5,105000,87,10.0
0.007352929292929295,12500.5,105000,87,10.0
0.009220040404040406,17500.5,105000,87,10.0
0.009186787878787878,22500.5,105000,87,10.0
0.0068492525252525265,2500.5,132500,87,1.0
0.00907038383838384,7500.5,132500,87,1.0
0.006517656565656566,12500.5,132500,87,1.0
0.007120565656565657,17500.5,132500,87,1.0
0.006475555555555556,22500.5,132500,87,1.0
0.010698141414141413,2500.5,107500,95,0.1
0.008441777777777779,7500.5,107500,95,0.1
0.009130666666666667,12500.5,107500,95,0.1
0.00716638383838384,17500.5,107500,95,0.1
0.009135313131313131,22500.5,107500,95,0.1
0.005061454545454546,2500.5,122500,63,0.1
0.007474989898989898,7500.5,122500,63,0.1
0.0060202424242424245,12500.5,122500,63,0.1
0.004956767676767677,17500.5,122500,63,0.1
0.009216363636363639,22500.5,122500,63,0.1
0.010407959595959596,2500.5,140000,27,10.0
0.008602060606060608,7500.5,140000,27,10.0
0.009016808080808082,12500.5,140000,27,10.0
0.010210626262626263,17500.5,140000,27,10.0
0.00892949494949495,22500.5,140000,27,10.0
0.008730060606060608,2500.5,130000,91,1.0
0.006993414141414142,7500.5,130000,91,1.0
0.0038357575757575753,12500.5,130000,91,1.0
0.008581171717171716,17500.5,130000,91,1.0
0.009340121212121213,22500.5,130000,91,1.0
0.010467030303030303,2500.5,140000,40,1.0
0.007286262626262627,7500.5,140000,40,1.0
0.005765535353535354,12500.5,140000,40,1.0
0.009662828282828283,17500.5,140000,40,1.0
0.010437292929292928,22500.5,140000,40,1.0
0.00936868686868687,2500.5,122500,36,10.0
0.01052739393939394,7500.5,122500,36,10.0
0.008862424242424243,12500.5,122500,36,10.0
0.010087434343434344,17500.5,122500,36,10.0
0.00970040404040404,22500.5,122500,36,10.0
0.005875272727272727,2500.5,100000,29,0.1
0.008176808080808081,7500.5,100000,29,0.1
0.007351757575757577,12500.5,100000,29,0.1
0.008103232323232323,17500.5,100000,29,0.1
0.007394181818181819,22500.5,100000,29,0.1
0.009132525252525253,2500.5,137500,26,10.0
0.010193535353535354,7500.5,137500,26,10.0
0.009228040404040405,12500.5,137500,26,10.0
0.010412202020202021,17500.5,137500,26,10.0
0.009920767676767677,22500.5,137500,26,10.0
0.007036202020202021,2500.5,107500,19,10.0
0.009106383838383839,7500.5,107500,19,10.0
0.008319555555555556,12500.5,107500,19,10.0
0.008221050505050505,17500.5,107500,19,10.0
0.008292808080808081,22500.5,107500,19,10.0
0.0032162828282828286,2500.5,155000,43,0.1
0.0031090505050505052,7500.5,155000,43,0.1
0.004282141414141415,12500.5,155000,43,0.1
0.00445789898989899,17500.5,155000,43,0.1
0.005971030303030303,22500.5,155000,43,0.1
0.01078278787878788,2500.5,130000,39,10.0
0.009266181818181818,7500.5,130000,39,10.0
0.008874222222222223,12500.5,130000,39,10.0
0.009541656565656566,17500.5,130000,39,10.0
0.009345333333333334,22500.5,130000,39,10.0
0.012008040404040405,2500.5,122500,55,10.0
0.009279959595959597,7500.5,122500,55,10.0
0.007174060606060606,12500.5,122500,55,10.0
0.008890060606060606,17500.5,122500,55,10.0
0.009171636363636364,22500.5,122500,55,10.0
0.010177050505050505,2500.5,135000,4,10.0
0.011791474747474747,7500.5,135000,4,10.0
0.00898848484848485,12500.5,135000,4,10.0
0.010481979797979797,17500.5,135000,4,10.0
0.009659232323232323,22500.5,135000,4,10.0
0.009899353535353535,2500.5,130000,45,1.0
0.005453454545454545,7500.5,130000,45,1.0
0.007817616161616163,12500.5,130000,45,1.0
0.008842626262626262,17500.5,130000,45,1.0
0.009855878787878787,22500.5,130000,45,1.0
0.00998561616161616,2500.5,122500,29,10.0
0.009609414141414143,7500.5,122500,29,10.0
0.008504040404040404,12500.5,122500,29,10.0
0.009464525252525254,17500.5,122500,29,10.0
0.009508727272727273,22500.5,122500,29,10.0
0.007177737373737375,2500.5,145000,94,0.1
0.008026828282828283,7500.5,145000,94,0.1
0.007744404040404041,12500.5,145000,94,0.1
0.007275434343434344,17500.5,145000,94,0.1
0.007912242424242424,22500.5,145000,94,0.1
0.009375232323232324,2500.5,147500,5,1.0
0.007727515151515152,7500.5,147500,5,1.0
0.00434250505050505,12500.5,147500,5,1.0
0.006387636363636364,17500.5,147500,5,1.0
0.006828040404040404,22500.5,147500,5,1.0
0.009017252525252525,2500.5,160000,6,10.0
0.008966060606060606,7500.5,160000,6,10.0
0.008157131313131314,12500.5,160000,6,10.0
0.010727555555555554,17500.5,160000,6,10.0
0.00990189898989899,22500.5,160000,6,10.0
0.008525333333333333,2500.5,132500,52,0.1
0.005635555555555558,7500.5,132500,52,0.1
0.009312040404040406,12500.5,132500,52,0.1
0.005800363636363636,17500.5,132500,52,0.1
0.0062432727272727275,22500.5,132500,52,0.1
0.010252565656565656,2500.5,160000,90,10.0
0.008941535353535354,7500.5,160000,90,10.0
0.009315555555555556,12500.5,160000,90,10.0
0.009392686868686868,17500.5,160000,90,10.0
0.008861373737373737,22500.5,160000,90,10.0
0.008689656565656565,2500.5,160000,40,10.0
0.010013252525252526,7500.5,160000,40,10.0
0.0079349898989899,12500.5,160000,40,10.0
0.011136161616161615,17500.5,160000,40,10.0
0.009637292929292928,22500.5,160000,40,10.0
0.007800767676767677,2500.5,105000,33,10.0
0.01024088888888889,7500.5,105000,33,10.0
0.006423838383838384,12500.5,105000,33,10.0
0.007915353535353538,17500.5,105000,33,10.0
0.009797858585858585,22500.5,105000,33,10.0
0.007435353535353536,2500.5,112500,85,1.0
0.00826319191919192,7500.5,112500,85,1.0
0.005886747474747474,12500.5,112500,85,1.0
0.008416000000000002,17500.5,112500,85,1.0
0.008160606060606061,22500.5,112500,85,1.0
0.010637777777777777,2500.5,142500,85,0.1
0.006547434343434344,7500.5,142500,85,0.1
0.00669410101010101,12500.5,142500,85,0.1
0.006352929292929294,17500.5,142500,85,0.1
0.006244282828282829,22500.5,142500,85,0.1
0.009316525252525253,2500.5,112500,89,0.1
0.009730747474747474,7500.5,112500,89,0.1
0.005485333333333334,12500.5,112500,89,0.1
0.005092161616161616,17500.5,112500,89,0.1
0.009304727272727274,22500.5,112500,89,0.1
0.010227191919191919,2500.5,127500,93,1.0
0.008363232323232323,7500.5,127500,93,1.0
0.007462666666666667,12500.5,127500,93,1.0
0.009661737373737376,17500.5,127500,93,1.0
0.01014088888888889,22500.5,127500,93,1.0
0.00866319191919192,2500.5,125000,76,0.1
0.010946101010101008,7500.5,125000,76,0.1
0.006453010101010101,12500.5,125000,76,0.1
0.006367111111111112,17500.5,125000,76,0.1
0.004584404040404041,22500.5,125000,76,0.1
0.007441535353535355,2500.5,135000,47,1.0
0.007167111111111112,7500.5,135000,47,1.0
0.012280242424242424,12500.5,135000,47,1.0
0.008034020202020202,17500.5,135000,47,1.0
0.006286101010101012,22500.5,135000,47,1.0
0.010063313131313131,2500.5,130000,57,0.1
0.009350585858585858,7500.5,130000,57,0.1
