pi,window_r,window_locations,gen,rep
0.004660816161616161,,50000.5,135000,2
0.004326042424242425,,150000.5,135000,2
0.00496559595959596,,250000.5,135000,2
0.004428008080808081,,350000.5,135000,2
0.004524311111111111,,450000.5,135000,2
0.004816319191919192,4.466940000000001e-07,550000.5,135000,2
0.003909527272727273,4.7638806e-07,650000.5,135000,2
0.0036906060606060613,4.7638806e-07,750000.5,135000,2
0.00428129292929293,4.7638806e-07,850000.5,135000,2
0.0037564565656565663,5.779442399999999e-07,950000.5,135000,2
0.0043245737373737375,5.7794424e-07,1050000.5,135000,2
0.005359907070707071,5.7794424e-07,1150000.5,135000,2
0.004331353535353536,4.881908400000001e-07,1250000.5,135000,2
0.004303341414141414,4.881908400000001e-07,1350000.5,135000,2
0.004349509090909091,4.5849677999999995e-07,1450000.5,135000,2
0.004934048484848484,4.5849677999999995e-07,1550000.5,135000,2
0.0038478303030303027,4.6375368e-07,1650000.5,135000,2
0.00410979797979798,4.6375368e-07,1750000.5,135000,2
0.0036584404040404046,4.5504563999999995e-07,1850000.5,135000,2
0.00414349494949495,3.237954e-07,1950000.5,135000,2
0.003614272727272728,2.9410134e-07,2050000.5,135000,2
0.00390779393939394,3.2379540000000007e-07,2150000.5,135000,2
0.004241472727272727,3.8318352e-07,2250000.5,135000,2
0.003623979797979798,3.8318352e-07,2350000.5,135000,2
0.004234757575757576,4.128775800000001e-07,2450000.5,135000,2
0.003438690909090909,4.425716400000001e-07,2550000.5,135000,2
0.004462878787878788,3.7792661999999996e-07,2650000.5,135000,2
0.004302119191919192,3.4823256000000006e-07,2750000.5,135000,2
0.004099729292929293,3.2724654e-07,2850000.5,135000,2
0.0045519212121212125,3.8663466000000003e-07,2950000.5,135000,2
0.003512232323232323,4.1632872000000004e-07,3050000.5,135000,2
0.003346395959595959,3.8663466000000003e-07,3150000.5,135000,2
0.0033275151515151516,3.8663466000000003e-07,3250000.5,135000,2
0.004389179797979798,3.8663466000000003e-07,3350000.5,135000,2
0.003849981818181818,3.8663466000000003e-07,3450000.5,135000,2
0.004283020202020202,4.5651875999999996e-07,3550000.5,135000,2
0.0046079010101010105,4.8621282e-07,3650000.5,135000,2
0.0048781313131313125,4.8621282e-07,3750000.5,135000,2
0.005231719191919192,4.8621282e-07,3850000.5,135000,2
0.004664741414141415,4.565187600000001e-07,3950000.5,135000,2
0.004719573737373737,5.1590688e-07,4050000.5,135000,2
0.004556436363636364,4.8621282e-07,4150000.5,135000,2
0.00448890505050505,4.268247000000001e-07,4250000.5,135000,2
0.004520016161616162,4.565187600000001e-07,4350000.5,135000,2
