pi,window_r,window_locations,gen,rep
0.004580731313131314,9.508212000000001e-07,50000.5,135000,2
0.003998010101010101,3.569406000000001e-07,150000.5,135000,2
0.0046972929292929295,3.569406000000001e-07,250000.5,135000,2
0.004391571717171717,3.5694059999999997e-07,350000.5,135000,2
0.0047164949494949504,6.538812000000001e-07,450000.5,135000,2
0.004951470707070707,6.000000000000001e-08,550000.5,135000,2
0.004025713131313132,9.508218000000001e-07,650000.5,135000,2
0.003813907070707071,3.636528e-07,750000.5,135000,2
0.004210581818181818,3.5694059999999997e-07,850000.5,135000,2
0.0033511939393939395,3.5694059999999997e-07,950000.5,135000,2
0.004747309090909091,7.604447999999999e-07,1050000.5,135000,2
0.005140620202020202,5.473176e-07,1150000.5,135000,2
0.004078787878787879,3.5694059999999997e-07,1250000.5,135000,2
0.004109553535353535,9.508218000000001e-07,1350000.5,135000,2
0.004271832323232323,1.0755618e-06,1450000.5,135000,2
0.005241862626262627,3.569406000000001e-07,1550000.5,135000,2
0.004223375757575757,6.000000000000001e-08,1650000.5,135000,2
0.004163016161616162,6.000000000000001e-08,1750000.5,135000,2
0.0037926626262626264,6.000000000000001e-08,1850000.5,135000,2
0.004146939393939395,6.538812e-07,1950000.5,135000,2
0.003557436363636364,5.570592e-07,2050000.5,135000,2
0.0038595131313131316,5.063316e-07,2150000.5,135000,2
0.0044775676767676775,6.000000000000001e-08,2250000.5,135000,2
0.003533377777777778,5.668008e-07,2350000.5,135000,2
0.004501731313131313,6.000000000000001e-08,2450000.5,135000,2
0.00371389898989899,6.538812e-07,2550000.5,135000,2
0.004377446464646465,3.5694059999999997e-07,2650000.5,135000,2
0.003983781818181818,3.5694059999999997e-07,2750000.5,135000,2
0.0040856505050505055,6.538812000000001e-07,2850000.5,135000,2
0.004514169696969697,3.5694059999999997e-07,2950000.5,135000,2
0.003570650505050505,3.5694059999999997e-07,3050000.5,135000,2
0.003617642424242424,6.000000000000001e-08,3150000.5,135000,2
0.003425626262626263,3.5694059999999997e-07,3250000.5,135000,2
0.004546531313131313,3.5694059999999997e-07,3350000.5,135000,2
0.004187444444444444,3.5694059999999997e-07,3450000.5,135000,2
0.004547173737373737,3.5694059999999997e-07,3550000.5,135000,2
0.00469630101010101,6.538812e-07,3650000.5,135000,2
0.004521781818181818,3.5694059999999997e-07,3750000.5,135000,2
0.00519700404040404,6.538812e-07,3850000.5,135000,2
0.004708957575757576,7.588410000000001e-07,3950000.5,135000,2
0.0047383656565656565,9.508218000000002e-07,4050000.5,135000,2
0.004575088888888889,6.000000000000001e-08,4150000.5,135000,2
0.0046443979797979795,3.5694059999999997e-07,4250000.5,135000,2
0.004530959595959596,6.000000000000001e-08,4350000.5,135000,2
0.0044307959595959595,1.2477624000000001e-06,4450000.5,135000,2
0.0038889131313131317,6.000000000000001e-08,4550000.5,135000,2
0.004803428282828284,6.000000000000001e-08,4650000.5,135000,2
0.004961604040404041,3.5694059999999997e-07,4750000.5,135000,2
0.004423642424242424,6.000000000000001e-08,4850000.5,135000,2
0.004578755555555556,1.2477624000000001e-06,4950000.5,135000,2
0.00446970101010101,9.508218000000001e-07,5050000.5,135000,2
0.004969917171717172,3.5694059999999997e-07,5150000.5,135000,2
0.0044894848484848485,3.5694059999999997e-07,5250000.5,135000,2
0.004940666666666667,5.2629e-07,5350000.5,135000,2
0.004068216161616161,3.5694059999999997e-07,5450000.5,135000,2
0.003788375757575758,3.5694059999999997e-07,5550000.5,135000,2
0.004551674747474748,3.5694059999999997e-07,5650000.5,135000,2
0.005342939393939394,6.538812e-07,5750000.5,135000,2
0.00478789494949495,6.000000000000001e-08,5850000.5,135000,2
0.00460850505050505,3.5694059999999997e-07,5950000.5,135000,2
0.004599488888888888,3.5694059999999997e-07,6050000.5,135000,2
0.004520927272727273,6.538812000000001e-07,6150000.5,135000,2
0.003949072727272727,3.5694059999999997e-07,6250000.5,135000,2
0.003672717171717171,6.000000000000001e-08,6350000.5,135000,2
0.0032368262626262627,6.000000000000001e-08,6450000.5,135000,2
0.004631313131313132,6.000000000000001e-08,6550000.5,135000,2
0.004125072727272728,8.909466000000001e-07,6650000.5,135000,2
0.004296363636363637,6.538812e-07,6750000.5,135000,2
0.005048757575757575,6.000000000000001e-08,6850000.5,135000,2
0.004995183838383838,6.538812e-07,6950000.5,135000,2
0.0034822565656565654,3.5694059999999997e-07,7050000.5,135000,2
0.00438770505050505,6.000000000000001e-08,7150000.5,135000,2
0.004332826262626263,3.5694059999999997e-07,7250000.5,135000,2
0.005369678787878788,3.5694059999999997e-07,7350000.5,135000,2
0.004459468686868687,3.5694059999999997e-07,7450000.5,135000,2
0.004782442424242425,3.5694059999999997e-07,7550000.5,135000,2
0.004433826262626264,6.000000000000001e-08,7650000.5,135000,2
0.0032181090909090917,3.5694059999999997e-07,7750000.5,135000,2
0.00399810303030303,6.000000000000001e-08,7850000.5,135000,2
0.003980987878787879,3.5694059999999997e-07,7950000.5,135000,2
0.004154529292929293,6.000000000000001e-08,8050000.5,135000,2
0.0047308,3.5694059999999997e-07,8150000.5,135000,2
0.004005888888888889,6.000000000000001e-08,8250000.5,135000,2
0.004078062626262626,9.508218000000002e-07,8350000.5,135000,2
0.004028870707070707,3.5694059999999997e-07,8450000.5,135000,2
0.004593480808080808,8.719979999999999e-07,8550000.5,135000,2
0.004287117171717172,4.357644e-07,8650000.5,135000,2
0.004344226262626263,6.538812000000001e-07,8750000.5,135000,2
0.004325622222222222,6.886301999999999e-07,8850000.5,135000,2
0.004159553535353536,3.2219160000000004e-07,8950000.5,135000,2
