pi,window_r,window_locations,gen,rep
0.0036168282828282832,,5000.5,135000,2
0.0049403838383838385,,15000.5,135000,2
0.005279292929292929,,25000.5,135000,2
0.006295474747474748,,35000.5,135000,2
0.0051765454545454545,,45000.5,135000,2
0.006628363636363636,,55000.5,135000,2
0.0057869696969696975,,65000.5,135000,2
0.0025349494949494953,,75000.5,135000,2
0.0036840202020202027,,85000.5,135000,2
0.0028221010101010103,,95000.5,135000,2
0.004532282828282828,,105000.5,135000,2
0.005197919191919192,,115000.5,135000,2
0.006262464646464647,,125000.5,135000,2
0.003712161616161617,,135000.5,135000,2
0.0029153939393939394,,145000.5,135000,2
0.003013656565656566,,155000.5,135000,2
0.004597636363636364,,165000.5,135000,2
0.0037626666666666663,,175000.5,135000,2
0.002277171717171717,,185000.5,135000,2
0.004043919191919192,,195000.5,135000,2
0.006138767676767677,,205000.5,135000,2
0.0042285858585858595,,215000.5,135000,2
0.004654525252525253,,225000.5,135000,2
0.004777111111111111,,235000.5,135000,2
0.003208808080808081,,245000.5,135000,2
0.005207777777777777,,255000.5,135000,2
0.006537292929292928,,265000.5,135000,2
0.00497751515151515,,275000.5,135000,2
0.0029331515151515154,,285000.5,135000,2
0.004637656565656566,,295000.5,135000,2
0.004765151515151516,,305000.5,135000,2
0.0036147878787878797,,315000.5,135000,2
0.0034368484848484853,,325000.5,135000,2
0.004261555555555556,,335000.5,135000,2
0.003918989898989899,,345000.5,135000,2
0.006318161616161617,,355000.5,135000,2
0.0038549696969696966,,365000.5,135000,2
0.005409252525252525,,375000.5,135000,2
0.004467939393939393,,385000.5,135000,2
0.003778282828282828,,395000.5,135000,2
0.006905737373737372,,405000.5,135000,2
0.005118222222222222,,415000.5,135000,2
0.006095212121212121,,425000.5,135000,2
0.003987555555555555,,435000.5,135000,2
0.005176060606060606,,445000.5,135000,2
0.004648626262626263,,455000.5,135000,2
0.004535818181818182,,465000.5,135000,2
0.006070141414141415,,475000.5,135000,2
0.0042727878787878785,,485000.5,135000,2
0.0034809494949494956,,495000.5,135000,2
0.0036931919191919194,4.76388e-07,505000.5,135000,2
0.004403656565656566,4.466940000000001e-07,515000.5,135000,2
0.004790949494949494,4.466940000000001e-07,525000.5,135000,2
0.005425898989898989,4.7638806e-07,535000.5,135000,2
0.0036228282828282836,4.466940000000001e-07,545000.5,135000,2
0.0036106868686868686,4.6117572e-07,555000.5,135000,2
0.004206060606060606,4.7108958000000003e-07,565000.5,135000,2
0.005076262626262627,4.466940000000001e-07,575000.5,135000,2
0.004809575757575758,4.466940000000001e-07,585000.5,135000,2
0.00597989898989899,4.466940000000001e-07,595000.5,135000,2
0.005644545454545454,4.7638806e-07,605000.5,135000,2
0.0027241414141414145,4.7638806e-07,615000.5,135000,2
0.0020075555555555554,4.7638806e-07,625000.5,135000,2
0.002825616161616162,4.7638806e-07,635000.5,135000,2
0.004030929292929294,4.7638806e-07,645000.5,135000,2
0.002921717171717172,4.9579404e-07,655000.5,135000,2
