0,1,2,gen,rep
0.00819008080808081,6.24e-07,50000.5,90000,10
0.00812940606060606,5.824e-07,150000.5,90000,10
0.007987678787878788,4.992e-07,250000.5,90000,10
0.008091848484848485,4.576e-07,350000.5,90000,10
0.00883008888888889,4.16e-07,450000.5,90000,10
0.007807567676767676,4.16e-07,550000.5,90000,10
0.008152280808080808,3.744e-07,650000.5,90000,10
0.008572337373737374,3.328e-07,750000.5,90000,10
0.008785246464646465,2.496e-07,850000.5,90000,10
0.008217472727272728,2.08e-07,950000.5,90000,10
0.00824619797979798,,1050000.5,90000,10
0.008396476767676768,,1150000.5,90000,10
0.00826258787878788,,1250000.5,90000,10
0.008367313131313132,,1350000.5,90000,10
0.007484357575757577,,1450000.5,90000,10
0.008385430303030303,,1550000.5,90000,10
0.008095692929292929,,1650000.5,90000,10
0.008155418181818183,,1750000.5,90000,10
0.008870852525252526,,1850000.5,90000,10
0.007910634343434343,,1950000.5,90000,10
0.008777034343434345,,2050000.5,90000,10
0.008845480808080808,,2150000.5,90000,10
0.008298963636363637,,2250000.5,90000,10
0.007943329292929293,,2350000.5,90000,10
0.008141654545454544,,2450000.5,90000,10
0.008326933333333333,,2550000.5,90000,10
0.007313476767676767,,2650000.5,90000,10
0.008393646464646465,,2750000.5,90000,10
0.009027111111111112,,2850000.5,90000,10
0.0082048,,2950000.5,90000,10
0.007935753535353536,,3050000.5,90000,10
0.00798660202020202,,3150000.5,90000,10
0.008952357575757576,,3250000.5,90000,10
0.007575501010101011,,3350000.5,90000,10
0.008615418181818182,,3450000.5,90000,10
0.008178808080808082,,3550000.5,90000,10
0.008214183838383838,,3650000.5,90000,10
0.008250375757575758,,3750000.5,90000,10
0.008381220202020203,,3850000.5,90000,10
0.008326315151515152,,3950000.5,90000,10
0.008170844444444445,,4050000.5,90000,10
0.008598559595959596,,4150000.5,90000,10
0.007475208080808081,,4250000.5,90000,10
0.008099371717171717,,4350000.5,90000,10
0.007544856565656567,,4450000.5,90000,10
0.00807021818181818,,4550000.5,90000,10
0.008526246464646465,,4650000.5,90000,10
0.007619137373737374,,4750000.5,90000,10
0.008255258585858585,,4850000.5,90000,10
0.00940789292929293,,4950000.5,90000,10
0.008507876767676769,,5050000.5,90000,10
0.00798970101010101,,5150000.5,90000,10
0.007996070707070707,,5250000.5,90000,10
0.008440242424242425,,5350000.5,90000,10
0.007557076767676767,,5450000.5,90000,10
0.007762856565656566,,5550000.5,90000,10
0.008476888888888888,,5650000.5,90000,10
0.007698321212121212,,5750000.5,90000,10
0.008176242424242426,,5850000.5,90000,10
0.008321325252525253,,5950000.5,90000,10
0.007862068686868687,,6050000.5,90000,10
0.007439545454545455,,6150000.5,90000,10
0.00815638787878788,,6250000.5,90000,10
0.007423737373737374,,6350000.5,90000,10
0.008459820202020202,,6450000.5,90000,10
0.00786869898989899,,6550000.5,90000,10
0.008663460606060606,,6650000.5,90000,10
0.007693745454545454,,6750000.5,90000,10
0.008314470707070707,,6850000.5,90000,10
0.008580090909090909,,6950000.5,90000,10
0.009064513131313132,,7050000.5,90000,10
0.007708668686868686,,7150000.5,90000,10
0.00741560202020202,,7250000.5,90000,10
0.008729824242424243,,7350000.5,90000,10
0.007700981818181819,,7450000.5,90000,10
0.008365781818181817,,7550000.5,90000,10
0.009416090909090909,,7650000.5,90000,10
0.007908763636363638,,7750000.5,90000,10
0.008395452525252525,,7850000.5,90000,10
0.00841310303030303,,7950000.5,90000,10
0.008412402020202022,,8050000.5,90000,10
0.008246674747474746,,8150000.5,90000,10
0.007845559595959596,,8250000.5,90000,10
0.007732783838383839,,8350000.5,90000,10
0.008343270707070707,,8450000.5,90000,10
0.007960511111111112,,8550000.5,90000,10
0.007776551515151516,,8650000.5,90000,10
0.008343680808080808,,8750000.5,90000,10
0.008184925252525252,,8850000.5,90000,10
0.00893590303030303,,8950000.5,90000,10
0.00880740202020202,,9050000.5,90000,10
0.008799349494949494,,9150000.5,90000,10
0.00755819797979798,,9250000.5,90000,10
0.007487115151515152,,9350000.5,90000,10
0.006958870707070707,,9450000.5,90000,10
0.007550945454545454,,9550000.5,90000,10
0.008182846464646464,,9650000.5,90000,10
0.007260967676767676,,9750000.5,90000,10
0.008449422222222221,,9850000.5,90000,10
0.008278321212121211,,9950000.5,90000,10
0.008721969696969697,6.24e-07,50000.5,120000,29
0.00840827878787879,5.824e-07,150000.5,120000,29
0.008313880808080808,4.992e-07,250000.5,120000,29
0.008128563636363637,4.576e-07,350000.5,120000,29
0.00819567272727273,4.16e-07,450000.5,120000,29
0.008102927272727272,4.16e-07,550000.5,120000,29
0.008604513131313132,3.744e-07,650000.5,120000,29
0.008652745454545455,3.328e-07,750000.5,120000,29
0.00848630101010101,2.496e-07,850000.5,120000,29
0.008908347474747474,2.08e-07,950000.5,120000,29
0.008521628282828283,,1050000.5,120000,29
0.009367810101010102,,1150000.5,120000,29
0.008465074747474748,,1250000.5,120000,29
0.008917668686868687,,1350000.5,120000,29
0.008296648484848486,,1450000.5,120000,29
0.007767567676767677,,1550000.5,120000,29
0.008860919191919192,,1650000.5,120000,29
0.00838479191919192,,1750000.5,120000,29
0.008801246464646466,,1850000.5,120000,29
0.008366244444444445,,1950000.5,120000,29
0.008564220202020204,,2050000.5,120000,29
0.008824436363636364,,2150000.5,120000,29
0.008104597979797979,,2250000.5,120000,29
0.007135632323232323,,2350000.5,120000,29
0.008012921212121212,,2450000.5,120000,29
0.00790330101010101,,2550000.5,120000,29
0.007749632323232323,,2650000.5,120000,29
0.00822759595959596,,2750000.5,120000,29
0.008246729292929293,,2850000.5,120000,29
0.008608535353535353,,2950000.5,120000,29
0.007883567676767678,,3050000.5,120000,29
0.00836208282828283,,3150000.5,120000,29
0.008426674747474747,,3250000.5,120000,29
0.007858414141414142,,3350000.5,120000,29
0.008076395959595958,,3450000.5,120000,29
0.008631070707070707,,3550000.5,120000,29
0.008623577777777778,,3650000.5,120000,29
0.009183682828282828,,3750000.5,120000,29
0.008284050505050506,,3850000.5,120000,29
0.008019953535353536,,3950000.5,120000,29
0.008357731313131313,,4050000.5,120000,29
0.007933864646464646,,4150000.5,120000,29
0.00804408484848485,,4250000.5,120000,29
0.008444711111111112,,4350000.5,120000,29
0.009227961616161618,,4450000.5,120000,29
0.007963862626262627,,4550000.5,120000,29
0.008499034343434344,,4650000.5,120000,29
0.008869694949494949,,4750000.5,120000,29
0.007739535353535353,,4850000.5,120000,29
0.00819229696969697,,4950000.5,120000,29
0.00801560404040404,,5050000.5,120000,29
0.009356927272727274,,5150000.5,120000,29
0.00812719191919192,,5250000.5,120000,29
0.008790254545454545,,5350000.5,120000,29
0.008383707070707071,,5450000.5,120000,29
0.008322121212121213,,5550000.5,120000,29
0.008779636363636364,,5650000.5,120000,29
0.007556973737373737,,5750000.5,120000,29
0.00832909494949495,,5850000.5,120000,29
0.008309545454545453,,5950000.5,120000,29
0.008243951515151516,,6050000.5,120000,29
0.007371111111111111,,6150000.5,120000,29
0.007930755555555556,,6250000.5,120000,29
0.008244733333333334,,6350000.5,120000,29
0.007863492929292929,,6450000.5,120000,29
0.007523381818181817,,6550000.5,120000,29
0.008440181818181817,,6650000.5,120000,29
0.008414375757575757,,6750000.5,120000,29
0.008614559595959597,,6850000.5,120000,29
0.008148577777777777,,6950000.5,120000,29
0.008689927272727273,,7050000.5,120000,29
0.007177614141414142,,7150000.5,120000,29
0.008506668686868687,,7250000.5,120000,29
0.0074845414141414155,,7350000.5,120000,29
0.00831188686868687,,7450000.5,120000,29
0.0070626101010101,,7550000.5,120000,29
0.00825709696969697,,7650000.5,120000,29
0.007721721212121213,,7750000.5,120000,29
0.007312812121212121,,7850000.5,120000,29
0.008624614141414142,,7950000.5,120000,29
0.008330484848484847,,8050000.5,120000,29
0.008594121212121213,,8150000.5,120000,29
0.007299224242424243,,8250000.5,120000,29
0.007861422222222223,,8350000.5,120000,29
0.007736989898989898,,8450000.5,120000,29
0.007484377777777778,,8550000.5,120000,29
0.008083749494949494,,8650000.5,120000,29
0.007378406060606061,,8750000.5,120000,29
0.007917367676767676,,8850000.5,120000,29
0.007943945454545456,,8950000.5,120000,29
0.008383022222222222,,9050000.5,120000,29
0.00715080202020202,,9150000.5,120000,29
0.008941533333333335,,9250000.5,120000,29
0.007129711111111112,,9350000.5,120000,29
0.00682289898989899,,9450000.5,120000,29
0.00741919393939394,,9550000.5,120000,29
0.007624826262626262,,9650000.5,120000,29
0.00798800606060606,,9750000.5,120000,29
0.006582282828282829,,9850000.5,120000,29
0.008175573737373739,,9950000.5,120000,29
0.008978010101010103,6.24e-07,50000.5,115000,22
0.008161656565656566,5.824e-07,150000.5,115000,22
0.008576929292929294,4.992e-07,250000.5,115000,22
0.008131450505050505,4.576e-07,350000.5,115000,22
0.008394167676767678,4.16e-07,450000.5,115000,22
0.008095868686868686,4.16e-07,550000.5,115000,22
0.008343276767676768,3.744e-07,650000.5,115000,22
0.008548236363636365,3.328e-07,750000.5,115000,22
0.00798288282828283,2.496e-07,850000.5,115000,22
0.00796988080808081,2.08e-07,950000.5,115000,22
0.007653953535353535,,1050000.5,115000,22
0.008570195959595961,,1150000.5,115000,22
0.008756230303030303,,1250000.5,115000,22
0.008083103030303032,,1350000.5,115000,22
0.008876026262626263,,1450000.5,115000,22
0.008549634343434344,,1550000.5,115000,22
0.008621038383838384,,1650000.5,115000,22
0.008021557575757577,,1750000.5,115000,22
0.007907189898989898,,1850000.5,115000,22
0.008723276767676768,,1950000.5,115000,22
0.008698959595959595,,2050000.5,115000,22
0.00825120808080808,,2150000.5,115000,22
0.007936852525252525,,2250000.5,115000,22
0.00842529898989899,,2350000.5,115000,22
0.008036820202020203,,2450000.5,115000,22
0.008240977777777778,,2550000.5,115000,22
0.008091446464646464,,2650000.5,115000,22
0.008211878787878789,,2750000.5,115000,22
0.008765624242424242,,2850000.5,115000,22
0.008246165656565656,,2950000.5,115000,22
0.008301565656565656,,3050000.5,115000,22
0.00798100202020202,,3150000.5,115000,22
0.008714610101010102,,3250000.5,115000,22
0.008267018181818183,,3350000.5,115000,22
0.008259454545454546,,3450000.5,115000,22
0.009196658585858586,,3550000.5,115000,22
0.008373915151515152,,3650000.5,115000,22
0.00807101414141414,,3750000.5,115000,22
0.00868360606060606,,3850000.5,115000,22
0.008558486868686868,,3950000.5,115000,22
0.008702581818181818,,4050000.5,115000,22
0.00788481616161616,,4150000.5,115000,22
0.006875117171717173,,4250000.5,115000,22
0.008707917171717173,,4350000.5,115000,22
0.008008141414141414,,4450000.5,115000,22
0.007919648484848486,,4550000.5,115000,22
0.008815143434343434,,4650000.5,115000,22
0.008206056565656565,,4750000.5,115000,22
0.007934737373737375,,4850000.5,115000,22
0.008613228282828284,,4950000.5,115000,22
0.008115909090909092,,5050000.5,115000,22
0.007745490909090908,,5150000.5,115000,22
0.00847659393939394,,5250000.5,115000,22
0.007872331313131312,,5350000.5,115000,22
0.008232953535353535,,5450000.5,115000,22
0.008462341414141414,,5550000.5,115000,22
0.008315355555555556,,5650000.5,115000,22
0.008146117171717173,,5750000.5,115000,22
0.00772269292929293,,5850000.5,115000,22
0.008642244444444445,,5950000.5,115000,22
0.008381630303030303,,6050000.5,115000,22
0.007403686868686869,,6150000.5,115000,22
0.008227456565656566,,6250000.5,115000,22
0.007951080808080808,,6350000.5,115000,22
0.009442523232323233,,6450000.5,115000,22
0.008901177777777778,,6550000.5,115000,22
0.007734519191919192,,6650000.5,115000,22
0.007620721212121212,,6750000.5,115000,22
0.008292781818181818,,6850000.5,115000,22
0.008822161616161615,,6950000.5,115000,22
0.007822244444444444,,7050000.5,115000,22
0.0082570101010101,,7150000.5,115000,22
0.007240115151515151,,7250000.5,115000,22
0.007826628282828282,,7350000.5,115000,22
0.007742351515151515,,7450000.5,115000,22
0.008304024242424244,,7550000.5,115000,22
0.008249135353535353,,7650000.5,115000,22
0.00747898787878788,,7750000.5,115000,22
0.008335749494949496,,7850000.5,115000,22
0.00798608888888889,,7950000.5,115000,22
0.0075612383838383835,,8050000.5,115000,22
0.007581137373737374,,8150000.5,115000,22
0.008014048484848485,,8250000.5,115000,22
0.007277557575757576,,8350000.5,115000,22
0.008322115151515153,,8450000.5,115000,22
0.007490151515151515,,8550000.5,115000,22
0.007232626262626263,,8650000.5,115000,22
0.0076230303030303025,,8750000.5,115000,22
0.008048446464646466,,8850000.5,115000,22
0.00838647878787879,,8950000.5,115000,22
0.007198262626262626,,9050000.5,115000,22
0.007546381818181818,,9150000.5,115000,22
0.008075549494949494,,9250000.5,115000,22
0.007491274747474747,,9350000.5,115000,22
0.007945280808080808,,9450000.5,115000,22
0.0074636949494949496,,9550000.5,115000,22
0.007388228282828283,,9650000.5,115000,22
0.007865125252525251,,9750000.5,115000,22
0.008003448484848484,,9850000.5,115000,22
0.008375103030303031,,9950000.5,115000,22
0.008389967676767678,2.08e-07,50000.5,80000,19
0.007026381818181818,2.496e-07,150000.5,80000,19
0.007790915151515152,3.328e-07,250000.5,80000,19
0.006841755555555555,3.744e-07,350000.5,80000,19
0.0075223838383838395,4.16e-07,450000.5,80000,19
0.007719743434343434,4.16e-07,550000.5,80000,19
0.007524654545454546,4.576e-07,650000.5,80000,19
0.007218745454545455,4.992e-07,750000.5,80000,19
0.006993222222222222,5.824e-07,850000.5,80000,19
0.008506270707070707,6.24e-07,950000.5,80000,19
0.007908076767676768,,1050000.5,80000,19
0.007696680808080809,,1150000.5,80000,19
0.008485317171717173,,1250000.5,80000,19
0.007841004040404042,,1350000.5,80000,19
0.007924894949494948,,1450000.5,80000,19
0.007209200000000001,,1550000.5,80000,19
0.007920818181818182,,1650000.5,80000,19
0.007998965656565658,,1750000.5,80000,19
0.007340054545454546,,1850000.5,80000,19
0.00762809696969697,,1950000.5,80000,19
0.008584226262626263,,2050000.5,80000,19
0.007896987878787879,,2150000.5,80000,19
0.008460715151515152,,2250000.5,80000,19
0.007779632323232324,,2350000.5,80000,19
0.007813464646464647,,2450000.5,80000,19
0.007902852525252526,,2550000.5,80000,19
0.007918581818181817,,2650000.5,80000,19
0.008513824242424244,,2750000.5,80000,19
0.008358189898989898,,2850000.5,80000,19
0.00827270101010101,,2950000.5,80000,19
0.007864335353535354,,3050000.5,80000,19
0.007691913131313131,,3150000.5,80000,19
0.00871460404040404,,3250000.5,80000,19
0.008810763636363636,,3350000.5,80000,19
0.007990226262626262,,3450000.5,80000,19
0.008195523232323233,,3550000.5,80000,19
0.00834419595959596,,3650000.5,80000,19
0.008550826262626264,,3750000.5,80000,19
0.007311769696969697,,3850000.5,80000,19
0.008241737373737373,,3950000.5,80000,19
0.008625476767676768,,4050000.5,80000,19
0.0090595898989899,,4150000.5,80000,19
0.00874769696969697,,4250000.5,80000,19
0.008269274747474747,,4350000.5,80000,19
0.007757139393939395,,4450000.5,80000,19
0.008455652525252527,,4550000.5,80000,19
0.008684757575757577,,4650000.5,80000,19
0.008015769696969698,,4750000.5,80000,19
0.008847072727272727,,4850000.5,80000,19
0.008237951515151515,,4950000.5,80000,19
0.00869528484848485,,5050000.5,80000,19
0.007664125252525252,,5150000.5,80000,19
0.008389456565656565,,5250000.5,80000,19
0.008139074747474747,,5350000.5,80000,19
0.008295266666666667,,5450000.5,80000,19
0.008092416161616161,,5550000.5,80000,19
0.00833790303030303,,5650000.5,80000,19
0.007692848484848485,,5750000.5,80000,19
0.007746472727272727,,5850000.5,80000,19
0.008592620202020203,,5950000.5,80000,19
0.007761957575757576,,6050000.5,80000,19
0.007410636363636363,,6150000.5,80000,19
0.008038444444444444,,6250000.5,80000,19
0.008686270707070707,,6350000.5,80000,19
0.008361113131313132,,6450000.5,80000,19
0.0077524787878787875,,6550000.5,80000,19
0.008292545454545455,,6650000.5,80000,19
0.0077231171717171716,,6750000.5,80000,19
0.008671076767676767,,6850000.5,80000,19
0.008479109090909091,,6950000.5,80000,19
0.008688955555555556,,7050000.5,80000,19
0.008358179797979797,,7150000.5,80000,19
0.008391537373737374,,7250000.5,80000,19
0.008162046464646465,,7350000.5,80000,19
0.008018537373737374,,7450000.5,80000,19
0.00854320202020202,,7550000.5,80000,19
0.00851519191919192,,7650000.5,80000,19
0.008095614141414142,,7750000.5,80000,19
0.008078361616161617,,7850000.5,80000,19
0.00910280202020202,,7950000.5,80000,19
0.008168779797979798,,8050000.5,80000,19
0.008014947474747475,,8150000.5,80000,19
0.008707157575757575,,8250000.5,80000,19
0.008679941414141416,,8350000.5,80000,19
0.007979048484848485,,8450000.5,80000,19
0.008695999999999999,,8550000.5,80000,19
0.008426844444444446,,8650000.5,80000,19
0.008163577777777778,,8750000.5,80000,19
0.008300276767676768,,8850000.5,80000,19
0.008986032323232323,,8950000.5,80000,19
0.00776369090909091,,9050000.5,80000,19
0.008490751515151516,,9150000.5,80000,19
0.008288139393939395,,9250000.5,80000,19
0.008568959595959597,,9350000.5,80000,19
0.008065824242424243,,9450000.5,80000,19
0.008615151515151515,,9550000.5,80000,19
0.008203721212121214,,9650000.5,80000,19
0.008995618181818184,,9750000.5,80000,19
0.008785616161616161,,9850000.5,80000,19
0.00818509090909091,,9950000.5,80000,19
0.008112246464646464,6.24e-07,50000.5,120000,1
0.008618862626262627,5.824e-07,150000.5,120000,1
0.00803757373737374,4.992e-07,250000.5,120000,1
0.008001315151515151,4.576e-07,350000.5,120000,1
0.008229422222222223,4.16e-07,450000.5,120000,1
0.00831830909090909,4.16e-07,550000.5,120000,1
0.008252357575757577,3.744e-07,650000.5,120000,1
0.008089240404040405,3.328e-07,750000.5,120000,1
0.008357761616161615,2.496e-07,850000.5,120000,1
0.008232662626262627,2.08e-07,950000.5,120000,1
0.008450959595959595,,1050000.5,120000,1
0.008642604040404041,,1150000.5,120000,1
0.007645757575757577,,1250000.5,120000,1
0.008418769696969699,,1350000.5,120000,1
0.008664040404040405,,1450000.5,120000,1
0.007855341414141414,,1550000.5,120000,1
0.00837399797979798,,1650000.5,120000,1
0.008865826262626263,,1750000.5,120000,1
0.008292058585858585,,1850000.5,120000,1
0.007477739393939394,,1950000.5,120000,1
0.008885979797979799,,2050000.5,120000,1
0.007954456565656567,,2150000.5,120000,1
0.008003355555555557,,2250000.5,120000,1
0.00818788282828283,,2350000.5,120000,1
0.007528244444444445,,2450000.5,120000,1
0.008746486868686868,,2550000.5,120000,1
0.008214943434343433,,2650000.5,120000,1
0.008093373737373738,,2750000.5,120000,1
0.008475802020202022,,2850000.5,120000,1
0.0082614,,2950000.5,120000,1
0.008345935353535354,,3050000.5,120000,1
0.00812059595959596,,3150000.5,120000,1
0.007645737373737375,,3250000.5,120000,1
0.0076504646464646475,,3350000.5,120000,1
0.008998161616161618,,3450000.5,120000,1
0.008364987878787878,,3550000.5,120000,1
0.008296169696969698,,3650000.5,120000,1
0.008449034343434345,,3750000.5,120000,1
0.007985090909090909,,3850000.5,120000,1
0.00866479797979798,,3950000.5,120000,1
0.007638022222222222,,4050000.5,120000,1
0.008574428282828282,,4150000.5,120000,1
0.008177321212121213,,4250000.5,120000,1
0.008744426262626262,,4350000.5,120000,1
0.007943452525252524,,4450000.5,120000,1
0.00789888080808081,,4550000.5,120000,1
0.007577351515151516,,4650000.5,120000,1
0.008258539393939394,,4750000.5,120000,1
0.008119632323232324,,4850000.5,120000,1
0.008098975757575757,,4950000.5,120000,1
0.007892240404040405,,5050000.5,120000,1
0.008437630303030304,,5150000.5,120000,1
0.00784019595959596,,5250000.5,120000,1
0.00796290909090909,,5350000.5,120000,1
0.008269371717171719,,5450000.5,120000,1
0.00839089494949495,,5550000.5,120000,1
0.008064565656565657,,5650000.5,120000,1
0.00849348888888889,,5750000.5,120000,1
0.008096757575757577,,5850000.5,120000,1
0.008390173737373737,,5950000.5,120000,1
0.008571264646464646,,6050000.5,120000,1
0.007887258585858585,,6150000.5,120000,1
0.007959824242424243,,6250000.5,120000,1
0.008231630303030304,,6350000.5,120000,1
0.0073936363636363635,,6450000.5,120000,1
0.007665157575757576,,6550000.5,120000,1
0.008405236363636364,,6650000.5,120000,1
0.008358543434343436,,6750000.5,120000,1
0.008141753535353536,,6850000.5,120000,1
0.00909649090909091,,6950000.5,120000,1
0.007470969696969697,,7050000.5,120000,1
0.007978668686868686,,7150000.5,120000,1
0.008165884848484848,,7250000.5,120000,1
