pi,window_r,window_locations,gen,rep
0.003301228282828283,3.5694e-07,50000.5,90000,10
0.003068311111111112,3.5694059999999997e-07,150000.5,90000,10
0.0035205292929292933,7.758294000000001e-07,250000.5,90000,10
0.0033885030303030307,5.899074e-07,350000.5,90000,10
0.0038194787878787885,1.8416436e-06,450000.5,90000,10
0.004557814141414141,1.2450840000000001e-07,550000.5,90000,10
0.004306725252525253,6.538812000000001e-07,650000.5,90000,10
0.0034581191919191923,6.538812e-07,750000.5,90000,10
0.0038904464646464646,6.000000000000001e-08,850000.5,90000,10
0.0037668626262626266,3.5694059999999997e-07,950000.5,90000,10
0.003393478787878788,6.538812e-07,1050000.5,90000,10
0.0029924828282828285,6.000000000000001e-08,1150000.5,90000,10
0.0029772181818181823,6.000000000000001e-08,1250000.5,90000,10
0.0024721070707070707,6.000000000000001e-08,1350000.5,90000,10
0.0033585737373737373,6.000000000000001e-08,1450000.5,90000,10
0.002989589898989899,3.5694059999999997e-07,1550000.5,90000,10
0.003940153535353535,6.538812000000001e-07,1650000.5,90000,10
0.004175288888888889,6.000000000000001e-08,1750000.5,90000,10
0.0033400222222222226,6.538812e-07,1850000.5,90000,10
0.0026936282828282834,6.000000000000001e-08,1950000.5,90000,10
0.002439016161616162,6.000000000000001e-08,2050000.5,90000,10
0.0037785454545454546,4.2269639999999996e-07,2150000.5,90000,10
0.00387889898989899,5.881254000000001e-07,2250000.5,90000,10
0.003727032323232323,3.569406000000001e-07,2350000.5,90000,10
0.003459925252525253,9.508217999999998e-07,2450000.5,90000,10
0.0043748161616161615,3.5694059999999997e-07,2550000.5,90000,10
0.003216591919191919,6.000000000000001e-08,2650000.5,90000,10
0.003366648484848485,6.000000000000001e-08,2750000.5,90000,10
0.003346379797979798,6.538812e-07,2850000.5,90000,10
0.0032798828282828286,3.569406000000001e-07,2950000.5,90000,10
0.0032880181818181814,9.508218000000001e-07,3050000.5,90000,10
0.003757715151515151,3.5694059999999997e-07,3150000.5,90000,10
0.00305549696969697,6.538812e-07,3250000.5,90000,10
0.003979737373737374,3.5694059999999997e-07,3350000.5,90000,10
0.0034704727272727273,3.5694059999999997e-07,3450000.5,90000,10
0.0032774585858585856,6.000000000000001e-08,3550000.5,90000,10
0.002798014141414142,6.000000000000001e-08,3650000.5,90000,10
0.0031600181818181817,3.5694059999999997e-07,3750000.5,90000,10
0.0032960868686868683,6.000000000000001e-08,3850000.5,90000,10
0.002701018181818182,3.5694059999999997e-07,3950000.5,90000,10
0.004065787878787879,3.5694059999999997e-07,4050000.5,90000,10
0.0034944585858585862,6.000000000000001e-08,4150000.5,90000,10
0.0029524222222222225,3.5694059999999997e-07,4250000.5,90000,10
0.003143264646464647,6.000000000000001e-08,4350000.5,90000,10
0.0031412666666666665,4.930260000000001e-07,4450000.5,90000,10
0.002771610101010101,5.177958000000001e-07,4550000.5,90000,10
0.003885377777777778,2.4437760000000005e-07,4650000.5,90000,10
0.003819412121212122,4.6950360000000005e-07,4750000.5,90000,10
0.0038662040404040406,3.5694059999999997e-07,4850000.5,90000,10
0.0033112989898989894,3.5694059999999997e-07,4950000.5,90000,10
0.0034838888888888884,6.000000000000001e-08,5050000.5,90000,10
0.003142513131313132,6.000000000000001e-08,5150000.5,90000,10
0.0030374848484848484,3.5694059999999997e-07,5250000.5,90000,10
0.002766381818181818,3.5694059999999997e-07,5350000.5,90000,10
0.003482034343434343,6.000000000000001e-08,5450000.5,90000,10
0.002565787878787879,6.000000000000001e-08,5550000.5,90000,10
0.003365191919191919,3.5694059999999997e-07,5650000.5,90000,10
0.002521640404040404,6.538812000000001e-07,5750000.5,90000,10
0.0032935696969696973,3.5694059999999997e-07,5850000.5,90000,10
0.0042437151515151515,1.1808186e-06,5950000.5,90000,10
0.0038315454545454542,7.601478e-07,6050000.5,90000,10
0.00332989494949495,3.5694059999999997e-07,6150000.5,90000,10
0.0040375292929292934,6.000000000000001e-08,6250000.5,90000,10
0.0036414626262626262,3.5694059999999997e-07,6350000.5,90000,10
0.00300169898989899,3.5694059999999997e-07,6450000.5,90000,10
0.0029624242424242425,3.5694059999999997e-07,6550000.5,90000,10
0.003808036363636363,1.2477624e-06,6650000.5,90000,10
0.003938872727272727,3.5694059999999997e-07,6750000.5,90000,10
0.002990648484848485,3.19578e-07,6850000.5,90000,10
0.0036810060606060607,9.73626e-08,6950000.5,90000,10
0.003552258585858586,6.538812000000001e-07,7050000.5,90000,10
0.0030343030303030304,6.538812e-07,7150000.5,90000,10
0.003676226262626262,6.000000000000001e-08,7250000.5,90000,10
0.003654363636363637,6.036882e-07,7350000.5,90000,10
0.003696490909090909,8.342195999999999e-07,7450000.5,90000,10
0.003355759595959596,3.5694059999999997e-07,7550000.5,90000,10
0.003600949494949495,6.538812e-07,7650000.5,90000,10
0.00334470707070707,6.000000000000001e-08,7750000.5,90000,10
0.003408410101010101,3.5694059999999997e-07,7850000.5,90000,10
0.004062034343434343,6.538812e-07,7950000.5,90000,10
0.0037542707070707068,3.5694059999999997e-07,8050000.5,90000,10
0.002732206060606061,6.000000000000001e-08,8150000.5,90000,10
0.0040916505050505045,9.508218000000001e-07,8250000.5,90000,10
0.0037201191919191924,6.538812000000001e-07,8350000.5,90000,10
0.0032608787878787883,3.569406000000001e-07,8450000.5,90000,10
0.0034367898989898994,9.508217999999998e-07,8550000.5,90000,10
0.0039019939393939392,3.5694059999999997e-07,8650000.5,90000,10
0.003976432323232323,3.5694059999999997e-07,8750000.5,90000,10
0.003592890909090909,9.508218000000001e-07,8850000.5,90000,10
0.0036336989898989903,3.5694059999999997e-07,8950000.5,90000,10
0.0027536323232323235,3.5694059999999997e-07,9050000.5,90000,10
0.0035629535353535356,6.000000000000001e-08,9150000.5,90000,10
0.00347609696969697,1.0155678000000002e-06,9250000.5,90000,10
0.003030133333333333,2.921946e-07,9350000.5,90000,10
0.0029514969696969695,6.000000000000001e-08,9450000.5,90000,10
0.0033093191919191917,6.000000000000001e-08,9550000.5,90000,10
0.0040594707070707075,6.538812000000001e-07,9650000.5,90000,10
0.0031237050505050503,3.5694059999999997e-07,9750000.5,90000,10
0.0033883939393939398,3.5694059999999997e-07,9850000.5,90000,10
0.003122832323232323,9.508218000000002e-07,9950000.5,90000,10
0.0038004484848484844,6.000000000000001e-08,50000.5,80000,19
0.0034604686868686873,6.538806000000001e-07,150000.5,80000,19
