0,1,gen,rep,R
0.005432767676767678,17500.5,120000,66,0.1
0.007505979797979798,22500.5,120000,66,0.1
0.01282311111111111,2500.5,102500,72,0.1
0.009308565656565656,7500.5,102500,72,0.1
0.005663757575757576,12500.5,102500,72,0.1
0.009446343434343434,17500.5,102500,72,0.1
0.010940444444444444,22500.5,102500,72,0.1
0.008656929292929294,2500.5,117500,69,10.0
0.011532363636363636,7500.5,117500,69,10.0
0.009824444444444445,12500.5,117500,69,10.0
0.009087070707070705,17500.5,117500,69,10.0
0.009588080808080808,22500.5,117500,69,10.0
0.011155070707070707,2500.5,127500,67,1.0
0.010511111111111112,7500.5,127500,67,1.0
0.00971939393939394,12500.5,127500,67,1.0
0.007935393939393942,17500.5,127500,67,1.0
0.010781212121212122,22500.5,127500,67,1.0
0.00901729292929293,2500.5,122500,31,1.0
0.012837898989898991,7500.5,122500,31,1.0
0.008349494949494949,12500.5,122500,31,1.0
0.007990747474747473,17500.5,122500,31,1.0
0.013471555555555556,22500.5,122500,31,1.0
0.015723353535353535,2500.5,127500,47,0.1
0.010229777777777779,7500.5,127500,47,0.1
0.005475636363636365,12500.5,127500,47,0.1
0.003919070707070708,17500.5,127500,47,0.1
0.007214868686868686,22500.5,127500,47,0.1
0.010589171717171717,2500.5,152500,70,10.0
0.01028848484848485,7500.5,152500,70,10.0
0.007395232323232324,12500.5,152500,70,10.0
0.01103769696969697,17500.5,152500,70,10.0
0.011403070707070709,22500.5,152500,70,10.0
0.012833777777777777,2500.5,140000,88,0.1
0.0062671515151515155,7500.5,140000,88,0.1
0.005744404040404041,12500.5,140000,88,0.1
0.013239959595959595,17500.5,140000,88,0.1
0.010953414141414142,22500.5,140000,88,0.1
0.008695878787878789,2500.5,142500,32,1.0
0.011896727272727272,7500.5,142500,32,1.0
0.008960121212121211,12500.5,142500,32,1.0
0.010243434343434343,17500.5,142500,32,1.0
0.011677818181818182,22500.5,142500,32,1.0
0.006424969696969697,2500.5,125000,21,1.0
0.008816646464646465,7500.5,125000,21,1.0
0.00922230303030303,12500.5,125000,21,1.0
0.009176242424242425,17500.5,125000,21,1.0
0.010900565656565657,22500.5,125000,21,1.0
0.012486585858585858,2500.5,155000,56,0.1
0.006277050505050507,7500.5,155000,56,0.1
0.004033979797979799,12500.5,155000,56,0.1
0.002955919191919192,17500.5,155000,56,0.1
0.0027904646464646464,22500.5,155000,56,0.1
0.010645575757575756,2500.5,160000,72,10.0
0.009576808080808082,7500.5,160000,72,10.0
0.009444161616161616,12500.5,160000,72,10.0
0.009370868686868686,17500.5,160000,72,10.0
0.010115030303030303,22500.5,160000,72,10.0
0.007679353535353535,2500.5,147500,70,1.0
0.009580080808080807,7500.5,147500,70,1.0
0.007818707070707072,12500.5,147500,70,1.0
0.010801454545454546,17500.5,147500,70,1.0
0.009258828282828284,22500.5,147500,70,1.0
0.011306626262626263,2500.5,102500,28,0.1
0.00981741414141414,7500.5,102500,28,0.1
0.0060023030303030305,12500.5,102500,28,0.1
0.007115717171717172,17500.5,102500,28,0.1
0.0068271919191919194,22500.5,102500,28,0.1
0.012508,2500.5,105000,40,1.0
0.01225870707070707,7500.5,105000,40,1.0
0.009889494949494948,12500.5,105000,40,1.0
0.009120969696969699,17500.5,105000,40,1.0
0.01246331313131313,22500.5,105000,40,1.0
0.010279757575757576,2500.5,137500,40,1.0
0.009851151515151516,7500.5,137500,40,1.0
0.007645131313131313,12500.5,137500,40,1.0
0.009893535353535352,17500.5,137500,40,1.0
0.008926666666666666,22500.5,137500,40,1.0
0.009924808080808081,2500.5,152500,25,10.0
0.011179797979797979,7500.5,152500,25,10.0
0.009418868686868687,12500.5,152500,25,10.0
0.008359272727272727,17500.5,152500,25,10.0
0.009376929292929293,22500.5,152500,25,10.0
0.011129858585858587,2500.5,130000,45,10.0
0.00960569696969697,7500.5,130000,45,10.0
0.010088363636363635,12500.5,130000,45,10.0
0.009471919191919191,17500.5,130000,45,10.0
0.00916319191919192,22500.5,130000,45,10.0
0.012171111111111112,2500.5,130000,95,1.0
0.009024,7500.5,130000,95,1.0
0.005726060606060607,12500.5,130000,95,1.0
0.008410424242424242,17500.5,130000,95,1.0
0.010118909090909092,22500.5,130000,95,1.0
0.008259474747474748,2500.5,107500,30,0.1
0.006150949494949495,7500.5,107500,30,0.1
0.004134424242424243,12500.5,107500,30,0.1
0.006566303030303031,17500.5,107500,30,0.1
0.012018141414141413,22500.5,107500,30,0.1
0.009213494949494949,2500.5,150000,40,10.0
0.00868468686868687,7500.5,150000,40,10.0
0.009166626262626262,12500.5,150000,40,10.0
0.008166383838383837,17500.5,150000,40,10.0
0.009315434343434341,22500.5,150000,40,10.0
0.008424080808080808,2500.5,127500,41,1.0
0.01182440404040404,7500.5,127500,41,1.0
0.009109454545454546,12500.5,127500,41,1.0
0.008917656565656566,17500.5,127500,41,1.0
0.006352,22500.5,127500,41,1.0
0.008540727272727273,2500.5,130000,68,0.1
0.008205737373737376,7500.5,130000,68,0.1
0.005999030303030303,12500.5,130000,68,0.1
0.005456040404040404,17500.5,130000,68,0.1
0.007410666666666665,22500.5,130000,68,0.1
0.0074557171717171715,2500.5,152500,62,0.1
0.005688525252525252,7500.5,152500,62,0.1
0.005745696969696969,12500.5,152500,62,0.1
0.00812420202020202,17500.5,152500,62,0.1
0.0043151111111111124,22500.5,152500,62,0.1
0.010618828282828284,2500.5,145000,74,10.0
0.010141454545454546,7500.5,145000,74,10.0
0.010346747474747476,12500.5,145000,74,10.0
0.011371717171717172,17500.5,145000,74,10.0
0.01164880808080808,22500.5,145000,74,10.0
0.009734181818181819,2500.5,135000,76,0.1
0.011854464646464648,7500.5,135000,76,0.1
0.007471353535353535,12500.5,135000,76,0.1
0.005792646464646465,17500.5,135000,76,0.1
0.0044270707070707075,22500.5,135000,76,0.1
0.0076934141414141425,2500.5,125000,61,0.1
0.007241777777777778,7500.5,125000,61,0.1
0.004447878787878788,12500.5,125000,61,0.1
0.005997939393939394,17500.5,125000,61,0.1
0.006037333333333334,22500.5,125000,61,0.1
0.009198383838383839,2500.5,110000,73,10.0
0.008237575757575758,7500.5,110000,73,10.0
0.009832323232323234,12500.5,110000,73,10.0
0.009583555555555555,17500.5,110000,73,10.0
0.011242868686868687,22500.5,110000,73,10.0
0.009532888888888888,2500.5,157500,47,10.0
0.009415717171717172,7500.5,157500,47,10.0
0.01063361616161616,12500.5,157500,47,10.0
0.009576444444444445,17500.5,157500,47,10.0
0.009115393939393939,22500.5,157500,47,10.0
0.012926505050505051,2500.5,142500,76,0.1
0.012117898989898991,7500.5,142500,76,0.1
0.0069103030303030305,12500.5,142500,76,0.1
0.009654949494949494,17500.5,142500,76,0.1
0.005938020202020202,22500.5,142500,76,0.1
0.009840121212121213,2500.5,132500,42,10.0
0.00880060606060606,7500.5,132500,42,10.0
0.00903640404040404,12500.5,132500,42,10.0
0.00984731313131313,17500.5,132500,42,10.0
0.011353575757575759,22500.5,132500,42,10.0
0.014732121212121212,2500.5,107500,50,0.1
0.007162181818181818,7500.5,107500,50,0.1
0.006068646464646464,12500.5,107500,50,0.1
0.006452282828282829,17500.5,107500,50,0.1
0.011918101010101009,22500.5,107500,50,0.1
0.0039565656565656564,2500.5,125000,75,0.1
0.004907959595959597,7500.5,125000,75,0.1
0.005145616161616163,12500.5,125000,75,0.1
0.011646101010101011,17500.5,125000,75,0.1
0.01879987878787879,22500.5,125000,75,0.1
0.009735313131313131,2500.5,130000,76,1.0
0.008784363636363637,7500.5,130000,76,1.0
0.007959838383838383,12500.5,130000,76,1.0
0.009302626262626262,17500.5,130000,76,1.0
0.007501656565656566,22500.5,130000,76,1.0
0.009234181818181818,2500.5,110000,91,0.1
0.011938626262626264,7500.5,110000,91,0.1
0.009817737373737373,12500.5,110000,91,0.1
0.010742585858585858,17500.5,110000,91,0.1
0.010331232323232324,22500.5,110000,91,0.1
0.011619717171717173,2500.5,110000,50,0.1
0.005129575757575757,7500.5,110000,50,0.1
0.005533656565656566,12500.5,110000,50,0.1
0.009425010101010102,17500.5,110000,50,0.1
0.01412581818181818,22500.5,110000,50,0.1
0.010768000000000002,2500.5,117500,36,0.1
0.010637737373737374,7500.5,117500,36,0.1
0.006159313131313131,12500.5,117500,36,0.1
0.007351838383838384,17500.5,117500,36,0.1
0.010084565656565656,22500.5,117500,36,0.1
0.011408686868686868,2500.5,102500,42,1.0
0.012953090909090909,7500.5,102500,42,1.0
0.00837470707070707,12500.5,102500,42,1.0
0.00857418181818182,17500.5,102500,42,1.0
0.007290545454545455,22500.5,102500,42,1.0
0.009600606060606061,2500.5,157500,62,0.1
0.006718626262626263,7500.5,157500,62,0.1
0.007831474747474748,12500.5,157500,62,0.1
0.007324606060606061,17500.5,157500,62,0.1
0.0057389898989899,22500.5,157500,62,0.1
0.010352282828282827,2500.5,157500,68,0.1
0.008429858585858587,7500.5,157500,68,0.1
0.005554626262626263,12500.5,157500,68,0.1
0.005053979797979798,17500.5,157500,68,0.1
0.011436969696969697,22500.5,157500,68,0.1
0.009369737373737374,2500.5,160000,69,1.0
0.010625333333333334,7500.5,160000,69,1.0
0.009439111111111112,12500.5,160000,69,1.0
0.011846383838383838,17500.5,160000,69,1.0
0.009518505050505052,22500.5,160000,69,1.0
0.01059030303030303,2500.5,117500,57,0.1
0.011251313131313131,7500.5,117500,57,0.1
0.008981777777777778,12500.5,117500,57,0.1
0.00969838383838384,17500.5,117500,57,0.1
0.008549818181818183,22500.5,117500,57,0.1
0.010519878787878788,2500.5,115000,59,1.0
0.00932549494949495,7500.5,115000,59,1.0
0.009252444444444443,12500.5,115000,59,1.0
0.00901187878787879,17500.5,115000,59,1.0
0.011112,22500.5,115000,59,1.0
0.009428444444444446,2500.5,145000,98,1.0
0.014188525252525253,7500.5,145000,98,1.0
0.010360646464646465,12500.5,145000,98,1.0
0.011159030303030303,17500.5,145000,98,1.0
0.009260323232323233,22500.5,145000,98,1.0
0.012389535353535356,2500.5,145000,53,1.0
0.009199959595959597,7500.5,145000,53,1.0
0.00928238383838384,12500.5,145000,53,1.0
0.012383151515151515,17500.5,145000,53,1.0
0.007833737373737375,22500.5,145000,53,1.0
0.009666747474747476,2500.5,137500,78,0.1
0.005040686868686869,7500.5,137500,78,0.1
0.004380121212121213,12500.5,137500,78,0.1
0.004434909090909092,17500.5,137500,78,0.1
0.007547878787878788,22500.5,137500,78,0.1
0.009196161616161614,2500.5,125000,73,0.1
0.007664484848484849,7500.5,125000,73,0.1
0.005310585858585859,12500.5,125000,73,0.1
0.008313898989898991,17500.5,125000,73,0.1
0.010483474747474748,22500.5,125000,73,0.1
0.009728363636363636,2500.5,157500,30,1.0
0.008897252525252525,7500.5,157500,30,1.0
0.00862581818181818,12500.5,157500,30,1.0
0.007676727272727274,17500.5,157500,30,1.0
0.01183369696969697,22500.5,157500,30,1.0
0.009848969696969698,2500.5,157500,69,10.0
0.009459676767676766,7500.5,157500,69,10.0
0.008913454545454546,12500.5,157500,69,10.0
0.00891389898989899,17500.5,157500,69,10.0
0.010060161616161616,22500.5,157500,69,10.0
0.012719555555555555,2500.5,152500,48,0.1
0.006813737373737374,7500.5,152500,48,0.1
0.007107111111111111,12500.5,152500,48,0.1
0.006689050505050506,17500.5,152500,48,0.1
0.017707313131313133,22500.5,152500,48,0.1
0.008659717171717173,2500.5,152500,45,1.0
0.010430707070707071,7500.5,152500,45,1.0
0.00753979797979798,12500.5,152500,45,1.0
0.013070020202020203,17500.5,152500,45,1.0
0.009489575757575757,22500.5,152500,45,1.0
0.010624404040404042,2500.5,105000,83,1.0
0.008981414141414141,7500.5,105000,83,1.0
0.010180323232323232,12500.5,105000,83,1.0
0.010641333333333334,17500.5,105000,83,1.0
0.01278068686868687,22500.5,105000,83,1.0
0.010608282828282828,2500.5,150000,38,0.1
0.005553090909090909,7500.5,150000,38,0.1
0.006258747474747476,12500.5,150000,38,0.1
0.012664363636363637,17500.5,150000,38,0.1
0.009952242424242424,22500.5,150000,38,0.1
0.00876779797979798,2500.5,150000,68,1.0
0.007047676767676768,7500.5,150000,68,1.0
0.007620646464646466,12500.5,150000,68,1.0
0.012045212121212123,17500.5,150000,68,1.0
0.013997535353535352,22500.5,150000,68,1.0
0.011007030303030301,2500.5,127500,45,0.1
0.010604121212121212,7500.5,127500,45,0.1
0.006527353535353536,12500.5,127500,45,0.1
0.0073946666666666674,17500.5,127500,45,0.1
0.0071208888888888875,22500.5,127500,45,0.1
0.009884242424242424,2500.5,107500,61,0.1
0.00921911111111111,7500.5,107500,61,0.1
0.0041890505050505055,12500.5,107500,61,0.1
0.008221252525252526,17500.5,107500,61,0.1
0.013903595959595961,22500.5,107500,61,0.1
0.011994747474747476,2500.5,117500,73,1.0
0.009399757575757575,7500.5,117500,73,1.0
0.008178585858585857,12500.5,117500,73,1.0
0.015551515151515153,17500.5,117500,73,1.0
0.01279878787878788,22500.5,117500,73,1.0
0.01015418181818182,2500.5,142500,82,10.0
0.009899474747474749,7500.5,142500,82,10.0
0.009595434343434345,12500.5,142500,82,10.0
0.010889454545454546,17500.5,142500,82,10.0
0.00996028282828283,22500.5,142500,82,10.0
0.009197212121212122,2500.5,157500,26,10.0
0.01045248484848485,7500.5,157500,26,10.0
0.009814020202020202,12500.5,157500,26,10.0
0.010103111111111111,17500.5,157500,26,10.0
0.009423838383838383,22500.5,157500,26,10.0
0.011361252525252526,2500.5,120000,54,10.0
0.011884484848484849,7500.5,120000,54,10.0
0.009122545454545454,12500.5,120000,54,10.0
0.007899838383838384,17500.5,120000,54,10.0
0.009965454545454546,22500.5,120000,54,10.0
0.01342428282828283,2500.5,160000,49,0.1
0.00496109090909091,7500.5,160000,49,0.1
0.005371878787878788,12500.5,160000,49,0.1
0.011167474747474747,17500.5,160000,49,0.1
0.008016646464646464,22500.5,160000,49,0.1
0.01107010101010101,2500.5,120000,39,1.0
0.009440767676767678,7500.5,120000,39,1.0
0.010622181818181817,12500.5,120000,39,1.0
0.01097511111111111,17500.5,120000,39,1.0
0.008068929292929294,22500.5,120000,39,1.0
0.009888565656565658,2500.5,112500,24,1.0
0.010706343434343435,7500.5,112500,24,1.0
0.010254989898989899,12500.5,112500,24,1.0
0.010894181818181818,17500.5,112500,24,1.0
0.0119339797979798,22500.5,112500,24,1.0
0.010943353535353535,2500.5,142500,61,1.0
0.006800848484848484,7500.5,142500,61,1.0
0.007530262626262626,12500.5,142500,61,1.0
0.008793454545454545,17500.5,142500,61,1.0
0.01161987878787879,22500.5,142500,61,1.0
0.01162989898989899,2500.5,112500,77,10.0
0.010430141414141414,7500.5,112500,77,10.0
0.007565818181818181,12500.5,112500,77,10.0
0.009551676767676768,17500.5,112500,77,10.0
0.011441737373737373,22500.5,112500,77,10.0
0.00800880808080808,2500.5,147500,58,1.0
0.009873818181818183,7500.5,147500,58,1.0
0.00860040404040404,12500.5,147500,58,1.0
0.011722707070707073,17500.5,147500,58,1.0
0.00995842424242424,22500.5,147500,58,1.0
0.006090464646464647,2500.5,155000,91,1.0
0.009243717171717172,7500.5,155000,91,1.0
0.008533858585858587,12500.5,155000,91,1.0
0.008119313131313132,17500.5,155000,91,1.0
0.00786569696969697,22500.5,155000,91,1.0
0.00997309090909091,2500.5,157500,90,10.0
0.009719434343434344,7500.5,157500,90,10.0
0.0075823030303030295,12500.5,157500,90,10.0
0.010185454545454544,17500.5,157500,90,10.0
0.01047220202020202,22500.5,157500,90,10.0
0.012525454545454544,2500.5,110000,54,1.0
0.010936929292929292,7500.5,110000,54,1.0
0.005826383838383838,12500.5,110000,54,1.0
0.010866424242424242,17500.5,110000,54,1.0
0.010312121212121212,22500.5,110000,54,1.0
0.007333939393939394,2500.5,130000,64,1.0
0.007277212121212122,7500.5,130000,64,1.0
0.007306464646464647,12500.5,130000,64,1.0
0.01121010101010101,17500.5,130000,64,1.0
0.009137777777777778,22500.5,130000,64,1.0
0.004876040404040404,2500.5,120000,61,0.1
0.007254262626262627,7500.5,120000,61,0.1
0.007444040404040404,12500.5,120000,61,0.1
0.006336767676767678,17500.5,120000,61,0.1
0.005510181818181819,22500.5,120000,61,0.1
0.00996989898989899,2500.5,140000,41,10.0
0.01102060606060606,7500.5,140000,41,10.0
0.010372646464646465,12500.5,140000,41,10.0
0.008438505050505052,17500.5,140000,41,10.0
0.008782505050505051,22500.5,140000,41,10.0
0.009876363636363638,2500.5,117500,48,10.0
0.010168686868686869,7500.5,117500,48,10.0
0.009250181818181819,12500.5,117500,48,10.0
0.010535232323232325,17500.5,117500,48,10.0
0.010054222222222221,22500.5,117500,48,10.0
0.006568000000000001,2500.5,112500,65,0.1
0.013478222222222223,7500.5,112500,65,0.1
0.004437050505050506,12500.5,112500,65,0.1
0.007627111111111111,17500.5,112500,65,0.1
0.006679878787878788,22500.5,112500,65,0.1
0.010006020202020202,2500.5,132500,75,10.0
0.010519919191919191,7500.5,132500,75,10.0
0.0097909898989899,12500.5,132500,75,10.0
0.010185050505050504,17500.5,132500,75,10.0
0.009290868686868688,22500.5,132500,75,10.0
0.009829252525252526,2500.5,120000,44,10.0
0.009845494949494951,7500.5,120000,44,10.0
0.008536848484848486,12500.5,120000,44,10.0
0.00888468686868687,17500.5,120000,44,10.0
0.008215232323232324,22500.5,120000,44,10.0
0.008149333333333333,2500.5,150000,70,1.0
0.011418464646464645,7500.5,150000,70,1.0
0.008985979797979798,12500.5,150000,70,1.0
0.010441292929292927,17500.5,150000,70,1.0
0.00846270707070707,22500.5,150000,70,1.0
0.01093806060606061,2500.5,140000,49,0.1
0.008632888888888888,7500.5,140000,49,0.1
